permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1980-005565 PP,R- 101 Single Family Houses,New,12110 Wycliff Lane                  A  00000,10/01/1980,2 Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,64179,,1,,,12110 WYCLIFF LANE,30.41858828,-97.72700414,,,,,
1980-005566 BP,R- 101 Single Family Houses,New,12118 Wycliff Lane                  A  00000,10/01/1980,1 Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,62451,,1,,,12118 WYCLIFF LANE,30.4192806,-97.72655938,,,,,
1980-005566 DS,Res. Driveway & Sidewalk,New,12118 Wycliff Lane                  A  00000,10/01/1980,1 Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,62451,,,,,12118 WYCLIFF LANE,30.4192806,-97.72655938,,,,,
1980-005566 EP,R- 101 Single Family Houses,New,12118 Wycliff Lane                  A  00000,10/01/1980,1 Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,62451,,1,,,12118 WYCLIFF LANE,30.4192806,-97.72655938,,,,,
1980-005566 MP,R- 101 Single Family Houses,New,12118 Wycliff Lane                  A  00000,10/01/1980,1 Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,62451,,1,,,12118 WYCLIFF LANE,30.4192806,-97.72655938,,,,,
1980-005566 PP,R- 101 Single Family Houses,New,12118 Wycliff Lane                  A  00000,10/01/1980,1 Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,62451,,1,,,12118 WYCLIFF LANE,30.4192806,-97.72655938,,,,,
1980-005575 BP,R- 434 Addition & Alterations,Addition,1508 29 Street West                A  00000,10/01/1980,Addn To Res,Final,,,,,,,,,,,,,,,,,,,,,,,,20000,,1,,Lot: 33 Block:   Subdivision: BRYKERWOODS,1508 29 STREET WEST,30.30089232,-97.75271379,,,,,
1980-005575 EP,R- 434 Addition & Alterations,Addition,1508 29 Street West                A  00000,10/01/1980,Addn To Res,Final,,,,,,,,,,,,,,,,,,,,,,,,20000,,1,,Lot: 33 Block:   Subdivision: BRYKERWOODS,1508 29 STREET WEST,30.30089232,-97.75271379,,,,,
1980-005575 MP,R- 434 Addition & Alterations,Addition,1508 29 Street West                A  00000,10/01/1980,Addn To Res,Final,,,,,,,,,,,,,,,,,,,,,,,,20000,,1,,Lot: 33 Block:   Subdivision: BRYKERWOODS,1508 29 STREET WEST,30.30089232,-97.75271379,,,,,
1980-005575 PP,R- 434 Addition & Alterations,Addition,1508 29 Street West                A  00000,10/01/1980,Addn To Res,Final,,,,,,,,,,,,,,,,,,,,,,,,20000,,1,,Lot: 33 Block:   Subdivision: BRYKERWOODS,1508 29 STREET WEST,30.30089232,-97.75271379,,,,,
1980-005577 PP,,Repair,1325 Rutland Drive                 A  00000,10/01/1980,Po,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1325 RUTLAND DRIVE,30.36945152,-97.70635765,,,,,
1980-005578 BP,R- 101 Single Family Houses,New,5102 Lucas Lane                    A  00000,10/01/1980,3 Stry Frm Res W/Stone Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,133596,,1,,,5102 LUCAS LANE,30.3353027,-97.76384766,,,,,
1980-005578 DS,Res. Driveway & Sidewalk,New,5102 Lucas Lane                    A  00000,10/01/1980,3 Stry Frm Res W/Stone Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,133596,,,,,5102 LUCAS LANE,30.3353027,-97.76384766,,,,,
1980-005578 EP,R- 101 Single Family Houses,New,5102 Lucas Lane                    A  00000,10/01/1980,3 Stry Frm Res W/Stone Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,133596,,1,,,5102 LUCAS LANE,30.3353027,-97.76384766,,,,,
1980-005578 MP,R- 101 Single Family Houses,New,5102 Lucas Lane                    A  00000,10/01/1980,3 Stry Frm Res W/Stone Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,133596,,1,,,5102 LUCAS LANE,30.3353027,-97.76384766,,,,,
1980-005578 PP,R- 101 Single Family Houses,New,5102 Lucas Lane                    A  00000,10/01/1980,3 Stry Frm Res W/Stone Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,133596,,1,,,5102 LUCAS LANE,30.3353027,-97.76384766,,,,,
1980-005579 BP,C-1000 Commercial Remodel,Remodel,10431 Burnet Road                   A  00000,10/01/1980,Remodel Of Interior To Create Mexican Restaura,Final,,,,,,,,,,,,,,,,,,,,,,,,1550,,1,,,10431 BURNET ROAD,30.38837376,-97.72246704,,,,,
1980-005579 EP,C-1000 Commercial Remodel,Remodel,10431 Burnet Road                   A  00000,10/01/1980,Remodel Of Interior To Create Mexican Restaura,Final,,,,,,,,,,,,,,,,,,,,,,,,1550,,1,,,10431 BURNET ROAD,30.38837376,-97.72246704,,,,,
1980-005579 MP,C-1000 Commercial Remodel,Remodel,10431 Burnet Road                   A  00000,10/01/1980,Remodel Of Interior To Create Mexican Restaura,Expired,,,,,,,,,,,,,,,,,,,,,,,,1550,,1,,,10431 BURNET ROAD,30.38837376,-97.72246704,,,,,
1980-005581 BP,R- 435 Renovations/Remodel ,Remodel,1216  9 Street West                A  00000,10/01/1980,Repair And Remodel Res,Expired,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot: 7 Block:   Subdivision: LEWIS HANCOCK SUBD,1216 9 STREET WEST,30.27610875,-97.75721135,,,,,
1980-005581 EP,R- 435 Renovations/Remodel ,Remodel,1216  9 Street West                A  00000,10/01/1980,Repair And Remodel Res,Final,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot: 7 Block:   Subdivision: LEWIS HANCOCK SUBD,1216 9 STREET WEST,30.27610875,-97.75721135,,,,,
1980-005581 MP,R- 435 Renovations/Remodel ,Remodel,1216  9 Street West                A  00000,10/01/1980,Repair And Remodel Res,Expired,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot: 7 Block:   Subdivision: LEWIS HANCOCK SUBD,1216 9 STREET WEST,30.27610875,-97.75721135,,,,,
1980-005581 PP,R- 435 Renovations/Remodel ,Remodel,1216  9 Street West                A  00000,10/01/1980,Repair And Remodel Res,Final,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot: 7 Block:   Subdivision: LEWIS HANCOCK SUBD,1216 9 STREET WEST,30.27610875,-97.75721135,,,,,
1980-005590 EP,,Repair,6904 Silvermine Drive              C  00000,10/01/1980,Eo,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 15 BLK C VALLEY VIEW ACRES REVISED,6904 SILVERMINE DRIVE,30.24335447,-97.89127912,,,,,
1980-005590 MP,,Repair,6904 Silvermine Drive              C  00000,10/01/1980,Eo,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 15 BLK C VALLEY VIEW ACRES REVISED,6904 SILVERMINE DRIVE,30.24335447,-97.89127912,,,,,
1980-005591 EP,,Repair,8202 Little Deer Crossing          C  00000,10/01/1980,Res,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 6 RESUB OF LOT 1 BLK I VALLEY VIEW ACRES REVISED,8202 LITTLE DEER CROSSING,30.24164004,-97.89064857,,,,,
1980-005591 MP,,Repair,8202 Little Deer Crossing          C  00000,10/01/1980,Res,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 6 RESUB OF LOT 1 BLK I VALLEY VIEW ACRES REVISED,8202 LITTLE DEER CROSSING,30.24164004,-97.89064857,,,,,
1980-005593 EP,,New,3013 George B Hatley Drive         W  00000,10/01/1980,Roland Electric Only Res,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 15 BLK C VALLEY VIEW ACRES REVISED,3013 GEORGE B HATLEY DRIVE,,,,,,,
1980-005593 MP,,New,3013 George B Hatley Drive         W  00000,10/01/1980,Roland Electric Only Res,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 15 BLK C VALLEY VIEW ACRES REVISED,3013 GEORGE B HATLEY DRIVE,,,,,,,
1980-005594 BP,R- 101 Single Family Houses,New,12903 Oak Creek Circle              A  00000,10/01/1980,One Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,55377,,1,,,12903 OAK CREEK CIRCLE,30.42825143,-97.70897187,,,,,
1980-005594 DS,Res. Driveway & Sidewalk,New,12903 Oak Creek Circle              A  00000,10/01/1980,One Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,55377,,,,,12903 OAK CREEK CIRCLE,30.42825143,-97.70897187,,,,,
1980-005594 EP,R- 101 Single Family Houses,New,12903 Oak Creek Circle              A  00000,10/01/1980,One Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,55377,,1,,,12903 OAK CREEK CIRCLE,30.42825143,-97.70897187,,,,,
1980-005594 MP,R- 101 Single Family Houses,New,12903 Oak Creek Circle              A  00000,10/01/1980,One Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,55377,,1,,,12903 OAK CREEK CIRCLE,30.42825143,-97.70897187,,,,,
1980-005594 PP,R- 101 Single Family Houses,New,12903 Oak Creek Circle              A  00000,10/01/1980,One Stry Frm Res W/Mas Ven And Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,55377,,1,,,12903 OAK CREEK CIRCLE,30.42825143,-97.70897187,,,,,
1980-005596 BP,"C- 324 Office, Bank & Professional Bldgs",New,1001 Mo-Pac Circle                 A  00000,10/01/1980,Shell Bldg Comm 1 Stry Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,1,,Lot: 2 Block:   Subdivision: 1000 MOPAC SUBDIVISION,1001 MO-PAC CIRCLE,30.2661183,-97.78396375,,,,,
1980-005596 EP,"C- 324 Office, Bank & Professional Bldgs",New,1001 Mo-Pac Circle                 A  00000,10/01/1980,Shell Bldg Comm 1 Stry Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,1,,Lot: 2 Block:   Subdivision: 1000 MOPAC SUBDIVISION,1001 MO-PAC CIRCLE,30.2661183,-97.78396375,,,,,
1980-005596 MP,"C- 324 Office, Bank & Professional Bldgs",New,1001 Mo-Pac Circle                 A  00000,10/01/1980,Shell Bldg Comm 1 Stry Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,1,,Lot: 2 Block:   Subdivision: 1000 MOPAC SUBDIVISION,1001 MO-PAC CIRCLE,30.2661183,-97.78396375,,,,,
1980-005596 PP,"C- 324 Office, Bank & Professional Bldgs",New,1001 Mo-Pac Circle                 A  00000,10/01/1980,Shell Bldg Comm 1 Stry Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,1,,Lot: 2 Block:   Subdivision: 1000 MOPAC SUBDIVISION,1001 MO-PAC CIRCLE,30.2661183,-97.78396375,,,,,
1980-005599 MP,Residential ,Remodel,6406 Danwood Drive                 A .00000,10/01/1980,H&Telectric Specialtotaltypeuse###Permit#Sqftv,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6406 DANWOOD DRIVE,30.42067411,-97.76168456,,,,,
1980-005601 MP,Residential ,Remodel,5101 Johnny Morris Road            A .00054,10/01/1980,Mobilehomeelectric Specialtotaltypeuse###Permi,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5101 JOHNNY MORRIS ROAD,30.28351783,-97.65233711,,,,,
1980-005602 MP,Residential ,Remodel,8220 Lamar Boulevard North         A A00009,10/01/1980,Mobile Home Electric,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8220 LAMAR BOULEVARD NORTH,,,,,,,
1980-005605 BP,C-1000 Commercial Remodel,Remodel,1201 Broadmoor Drive               A  00000,10/01/1980,Apt Roof Repair,Final,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,,1201 BROADMOOR DRIVE,30.31044628,-97.70636989,,,,,
1980-005606 BP,C- 328 Commercial Other Nonresident Bldg,New,1924 38 Street East                A? 00000,10/01/1980,Brand New Kitchen Facility For Airlines,Final,,,,,,,,,,,,,,,,,,,,,,,,200000,,1,,,1924 38 STREET EAST,,,,,,,
1980-005606 EP,C- 328 Commercial Other Nonresident Bldg,New,1924 38 Street East                A? 00000,10/01/1980,Brand New Kitchen Facility For Airlines,Final,,,,,,,,,,,,,,,,,,,,,,,,200000,,1,,,1924 38 STREET EAST,,,,,,,
1980-005606 MP,C- 328 Commercial Other Nonresident Bldg,New,1924 38 Street East                A? 00000,10/01/1980,Brand New Kitchen Facility For Airlines,Final,,,,,,,,,,,,,,,,,,,,,,,,200000,,1,,,1924 38 STREET EAST,,,,,,,
1980-005606 PP,C- 328 Commercial Other Nonresident Bldg,New,1924 38 Street East                A? 00000,10/01/1980,Brand New Kitchen Facility For Airlines,Final,,,,,,,,,,,,,,,,,,,,,,,,200000,,1,,,1924 38 STREET EAST,,,,,,,
1980-005610 BP,,,2609 Albata Avenue                 A  00000,10/01/1980,Residence Electric,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2609 ALBATA AVENUE,30.34871551,-97.7393633,,,,,
1980-005610 MP,,,2609 Albata Avenue                 A  00000,10/01/1980,Residence Electric,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2609 ALBATA AVENUE,30.34871551,-97.7393633,,,,,
1980-005610 PP,Residential ,Remodel,2609 Albata Avenue                 A  00000,10/01/1980,Residence Electric,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2609 ALBATA AVENUE,30.34871551,-97.7393633,,,,,
1980-005611 BP,Residential ,Remodel,12508 Preece Drive                  C  00000,10/01/1980,Electric Permit Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12508 PREECE DRIVE,30.45042551,-97.77894715,,,,,
1980-005611 MP,Residential ,Remodel,12508 Preece Drive                  C  00000,10/01/1980,Electric Permit Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12508 PREECE DRIVE,30.45042551,-97.77894715,,,,,
1980-005614 PP,Residential ,Remodel,3316 Spotted Horse Trail           C .00000,10/01/1980,Etj Residence Plumbing,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 25 Block:   Subdivision: SHADY HOLLOW SEC 5 PH 1,3316 SPOTTED HORSE TRAIL,30.16668612,-97.85963844,,,,,
1980-005615 PP,Residential ,Remodel,3313 Spotted Horse Trail           C .00000,10/01/1980,Plumbing Etj Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 4 Block:   Subdivision: SHADY HOLLOW SEC 5 PH 1,3313 SPOTTED HORSE TRAIL,30.16609735,-97.85905847,,,,,
1980-005616 PP,Residential ,Remodel,3301 Spotted Horse Trail           C .00000,10/01/1980,Plumbing Etj Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 1 Block: B Subdivision: SHADY HOLLOW SEC 5 PH 1,3301 SPOTTED HORSE TRAIL,30.16598609,-97.85757134,,,,,
1980-005617 PP,Commercial,Remodel,2704  2 Street East                A .00000,10/01/1980,Commerical Plumbing,VOID,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Lot: 12 Block: 3 Subdivision: W B ANTHONY SUBD,2704 2 STREET EAST,30.23809643,-97.76351038,,,,,
1980-005618 BP,C-1000 Commercial Remodel,Remodel,1334 Lamar Square Drive            A  00000,10/01/1980,Apt Fire Repair,VOID,,,,,,,,,,,,,,,,,,,,,,,,9000,,1,,Lot: 13 Block:   Subdivision: SOUTH LAMAR SQUARE,1334 LAMAR SQUARE DRIVE,30.25394075,-97.76472973,,,,,
1980-005618 EP,C-1000 Commercial Remodel,Remodel,1334 Lamar Square Drive            A  00000,10/01/1980,Apt Fire Repair,VOID,,,,,,,,,,,,,,,,,,,,,,,,9000,,1,,Lot: 13 Block:   Subdivision: SOUTH LAMAR SQUARE,1334 LAMAR SQUARE DRIVE,30.25394075,-97.76472973,,,,,
1980-005618 MP,C-1000 Commercial Remodel,Remodel,1334 Lamar Square Drive            A  00000,10/01/1980,Apt Fire Repair,VOID,,,,,,,,,,,,,,,,,,,,,,,,9000,,1,,Lot: 13 Block:   Subdivision: SOUTH LAMAR SQUARE,1334 LAMAR SQUARE DRIVE,30.25394075,-97.76472973,,,,,
1980-005620 PP,Residential ,Remodel,4608 Decker Lane                   C .00000,10/01/1980,Residence Etj Plumbing Only,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4608 DECKER LANE,,,,,,,
1980-005622 BP,R- 434 Addition & Alterations,Addition,2743 Webberville Road              A  00000,10/01/1980,Addn To Res To Create Gar W/Breezeway ***SEE 2000-042001-IP.  THIS PERMIT WAS FINALIZED AND RECEIVED A CERTIFICATE OF OCCUPANCY***,VOID,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,LOT 3 BLK 1 OLT 34-35 DIV A JONES I P SUBD,2743 WEBBERVILLE ROAD,30.26457218,-97.71036119,,,,,
1980-005622 EP,R- 434 Addition & Alterations,Addition,2743 Webberville Road              A  00000,10/01/1980,Addn To Res To Create Gar W/Breezeway,Final,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,LOT 3 BLK 1 OLT 34-35 DIV A JONES I P SUBD,2743 WEBBERVILLE ROAD,30.26457218,-97.71036119,,,,,
1980-005622 MP,R- 434 Addition & Alterations,Addition,2743 Webberville Road              A  00000,10/01/1980,Addn To Res To Create Gar W/Breezeway,VOID,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,LOT 3 BLK 1 OLT 34-35 DIV A JONES I P SUBD,2743 WEBBERVILLE ROAD,30.26457218,-97.71036119,,,,,
1980-005623 BP,C-1000 Commercial Remodel,Remodel,2110 Rio Grande Street             A  00000,10/01/1980,Frmodel Ofc Space,Final,,,,,,,,,,,,,,,,,,,,,,,,10000,,1,,,2110 RIO GRANDE STREET,30.28480173,-97.74543045,,,,,
1980-005623 DS,Com. Driveway & Sidewalk,Modification,2110 Rio Grande Street             A  00000,10/01/1980,Frmodel Ofc Space,Final,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,2110 RIO GRANDE STREET,30.28480173,-97.74543045,,,,,
1980-005623 EP,C-1000 Commercial Remodel,Remodel,2110 Rio Grande Street             A  00000,10/01/1980,Frmodel Ofc Space,Final,,,,,,,,,,,,,,,,,,,,,,,,10000,,1,,,2110 RIO GRANDE STREET,30.28480173,-97.74543045,,,,,
1980-005623 MP,C-1000 Commercial Remodel,Remodel,2110 Rio Grande Street             A  00000,10/01/1980,Frmodel Ofc Space,Final,,,,,,,,,,,,,,,,,,,,,,,,10000,,1,,,2110 RIO GRANDE STREET,30.28480173,-97.74543045,,,,,
1980-005623 PP,C-1000 Commercial Remodel,Remodel,2110 Rio Grande Street             A  00000,10/01/1980,Frmodel Ofc Space,Final,,,,,,,,,,,,,,,,,,,,,,,,10000,,1,,,2110 RIO GRANDE STREET,30.28480173,-97.74543045,,,,,
1980-005624 EP,,New,2501 Royal Lytham Drive            C  00000,10/01/1980,Residence Plumbing Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 12 Block:   Subdivision: ONION CREEK SEC 5-A,2501 ROYAL LYTHAM DRIVE,30.14519145,-97.78527251,,,,,
1980-005624 MP,,New,2501 Royal Lytham Drive            C  00000,10/01/1980,Residence Plumbing Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 12 Block:   Subdivision: ONION CREEK SEC 5-A,2501 ROYAL LYTHAM DRIVE,30.14519145,-97.78527251,,,,,
1980-005624 PP,,New,2501 Royal Lytham Drive            C  00000,10/01/1980,Residence Plumbing Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 12 Block:   Subdivision: ONION CREEK SEC 5-A,2501 ROYAL LYTHAM DRIVE,30.14519145,-97.78527251,,,,,
1980-005625 MP,Residential ,Remodel,842 Sagebrush Drive               A  00000,10/01/1980,H & T Only,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 18 BLK C NORTH MEADOWS,842 SAGEBRUSH DRIVE,30.37456703,-97.69280749,,,,,
1980-005626 MP,Residential ,Remodel,842 Sagebrush Drive               A  00000,10/01/1980,H & T Only,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 18 BLK C NORTH MEADOWS,842 SAGEBRUSH DRIVE,30.37456703,-97.69280749,,,,,
1980-005627 MP,Residential ,Remodel,842 Sagebrush Drive               A  00000,10/01/1980,H & T Only,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 18 BLK C NORTH MEADOWS,842 SAGEBRUSH DRIVE,30.37456703,-97.69280749,,,,,
