permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1991-007647 BP,R- 101 Single Family Houses,New,6718 La Concha Pass                A  00000,06/17/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83265,,1,,Lot:   Block: A Subdivision:  ,6718 LA CONCHA PASS,30.23046562,-97.87511575,,,,,
1991-007647 DS,Res. Driveway & Sidewalk,New,6718 La Concha Pass                A  00000,06/17/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83265,,,,Lot:   Block: A Subdivision:  ,6718 LA CONCHA PASS,30.23046562,-97.87511575,,,,,
1991-007647 EP,R- 101 Single Family Houses,New,6718 La Concha Pass                A  00000,06/17/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83265,,1,,Lot:   Block: A Subdivision:  ,6718 LA CONCHA PASS,30.23046562,-97.87511575,,,,,
1991-007647 MP,R- 101 Single Family Houses,New,6718 La Concha Pass                A  00000,06/17/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83265,,1,,Lot:   Block: A Subdivision:  ,6718 LA CONCHA PASS,30.23046562,-97.87511575,,,,,
1991-007647 PP,R- 101 Single Family Houses,New,6718 La Concha Pass                A  00000,06/17/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,83265,,1,,Lot:   Block: A Subdivision:  ,6718 LA CONCHA PASS,30.23046562,-97.87511575,,,,,
1991-009714 BP,R- 101 Single Family Houses,New,6511 Sans Souci Cove               A  00000,06/17/1991,Two Story Residence W/Attach Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,89530,,1,,,6511 SANS SOUCI COVE,30.4141282,-97.76552675,,,,,
1991-009714 DS,Res. Driveway & Sidewalk,New,6511 Sans Souci Cove               A  00000,06/17/1991,Two Story Residence W/Attach Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,89530,,,,,6511 SANS SOUCI COVE,30.4141282,-97.76552675,,,,,
1991-009714 EP,R- 101 Single Family Houses,New,6511 Sans Souci Cove               A  00000,06/17/1991,Two Story Residence W/Attach Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,89530,,1,,,6511 SANS SOUCI COVE,30.4141282,-97.76552675,,,,,
1991-009714 MP,R- 101 Single Family Houses,New,6511 Sans Souci Cove               A  00000,06/17/1991,Two Story Residence W/Attach Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,89530,,1,,,6511 SANS SOUCI COVE,30.4141282,-97.76552675,,,,,
1991-009714 PP,R- 101 Single Family Houses,New,6511 Sans Souci Cove               A  00000,06/17/1991,Two Story Residence W/Attach Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,89530,,1,,,6511 SANS SOUCI COVE,30.4141282,-97.76552675,,,,,
1991-009731 BP,R- 101 Single Family Houses,New,4400 Green Cliffs Road             C  00000,06/17/1991,Two Story Residence W/Garage/Porch/Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,225120,,1,,LOT 11 *AMENDED GREEN PARK SEC 2,4400 GREEN CLIFFS ROAD,30.3366218,-97.78848023,,,,,
1991-009731 DS,Res. Driveway & Sidewalk,New,4400 Green Cliffs Road             C  00000,06/17/1991,Two Story Residence W/Garage/Porch/Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,225120,,,,LOT 11 *AMENDED GREEN PARK SEC 2,4400 GREEN CLIFFS ROAD,30.3366218,-97.78848023,,,,,
1991-009731 EP,R- 101 Single Family Houses,New,4400 Green Cliffs Road             C  00000,06/17/1991,Two Story Residence W/Garage/Porch/Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,225120,,1,,LOT 11 *AMENDED GREEN PARK SEC 2,4400 GREEN CLIFFS ROAD,30.3366218,-97.78848023,,,,,
1991-009731 MP,R- 101 Single Family Houses,New,4400 Green Cliffs Road             C  00000,06/17/1991,Two Story Residence W/Garage/Porch/Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,225120,,1,,LOT 11 *AMENDED GREEN PARK SEC 2,4400 GREEN CLIFFS ROAD,30.3366218,-97.78848023,,,,,
1991-009731 PP,R- 101 Single Family Houses,New,4400 Green Cliffs Road             C  00000,06/17/1991,Two Story Residence W/Garage/Porch/Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,225120,,1,,LOT 11 *AMENDED GREEN PARK SEC 2,4400 GREEN CLIFFS ROAD,30.3366218,-97.78848023,,,,,
1991-009950 BP,R- 101 Single Family Houses,New,7407 Blue Beach Cove               C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,1,,,7407 BLUE BEACH COVE,30.41419106,-97.77694026,,,,,
1991-009950 DS,Res. Driveway & Sidewalk,New,7407 Blue Beach Cove               C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,,,,7407 BLUE BEACH COVE,30.41419106,-97.77694026,,,,,
1991-009950 EP,R- 101 Single Family Houses,New,7407 Blue Beach Cove               C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,1,,,7407 BLUE BEACH COVE,30.41419106,-97.77694026,,,,,
1991-009950 MP,R- 101 Single Family Houses,New,7407 Blue Beach Cove               C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,1,,,7407 BLUE BEACH COVE,30.41419106,-97.77694026,,,,,
1991-009950 PP,R- 101 Single Family Houses,New,7407 Blue Beach Cove               C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,136150,,1,,,7407 BLUE BEACH COVE,30.41419106,-97.77694026,,,,,
1991-009964 BP,R- 101 Single Family Houses,New,10504 Cassia Drive                  C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,131110,,1,,,10504 CASSIA DRIVE,30.41638822,-97.77844091,,,,,
1991-009964 DS,Res. Driveway & Sidewalk,New,10504 Cassia Drive                  C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,131110,,,,,10504 CASSIA DRIVE,30.41638822,-97.77844091,,,,,
1991-009964 EP,R- 101 Single Family Houses,New,10504 Cassia Drive                  C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,131110,,1,,,10504 CASSIA DRIVE,30.41638822,-97.77844091,,,,,
1991-009964 MP,R- 101 Single Family Houses,New,10504 Cassia Drive                  C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,131110,,1,,,10504 CASSIA DRIVE,30.41638822,-97.77844091,,,,,
1991-009964 PP,R- 101 Single Family Houses,New,10504 Cassia Drive                  C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,131110,,1,,,10504 CASSIA DRIVE,30.41638822,-97.77844091,,,,,
1991-009976 BP,R- 101 Single Family Houses,New,7603 Fireoak Drive                 A  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,139265,,1,,,7603 FIREOAK DRIVE,30.41555546,-97.77833288,,,,,
1991-009976 DS,Res. Driveway & Sidewalk,New,7603 Fireoak Drive                 A  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,139265,,,,,7603 FIREOAK DRIVE,30.41555546,-97.77833288,,,,,
1991-009976 EP,R- 101 Single Family Houses,New,7603 Fireoak Drive                 A  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,139265,,1,,,7603 FIREOAK DRIVE,30.41555546,-97.77833288,,,,,
1991-009976 MP,R- 101 Single Family Houses,New,7603 Fireoak Drive                 A  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,139265,,1,,,7603 FIREOAK DRIVE,30.41555546,-97.77833288,,,,,
1991-009976 PP,R- 101 Single Family Houses,New,7603 Fireoak Drive                 A  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,139265,,1,,,7603 FIREOAK DRIVE,30.41555546,-97.77833288,,,,,
1991-009999 BP,R- 101 Single Family Houses,New,7700 Blue Lilly Drive              C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,122500,,1,,,7700 BLUE LILLY DRIVE,30.41503065,-97.77973989,,,,,
1991-009999 DS,Res. Driveway & Sidewalk,New,7700 Blue Lilly Drive              C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,122500,,,,,7700 BLUE LILLY DRIVE,30.41503065,-97.77973989,,,,,
1991-009999 EP,R- 101 Single Family Houses,New,7700 Blue Lilly Drive              C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,122500,,1,,,7700 BLUE LILLY DRIVE,30.41503065,-97.77973989,,,,,
1991-009999 MP,R- 101 Single Family Houses,New,7700 Blue Lilly Drive              C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,122500,,1,,,7700 BLUE LILLY DRIVE,30.41503065,-97.77973989,,,,,
1991-009999 PP,R- 101 Single Family Houses,New,7700 Blue Lilly Drive              C  00000,06/17/1991,Two Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,122500,,1,,,7700 BLUE LILLY DRIVE,30.41503065,-97.77973989,,,,,
1991-010021 BP,R- 101 Single Family Houses,New,8009 Nairn Drive                   C  00000,06/17/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78435,,1,,"Lot: 18 Block: A Subdivision: MAPLE RUN, SEC 9",8009 NAIRN DRIVE,30.21111371,-97.85437152,,,,,
1991-010021 EP,R- 101 Single Family Houses,New,8009 Nairn Drive                   C  00000,06/17/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78435,,1,,"Lot: 18 Block: A Subdivision: MAPLE RUN, SEC 9",8009 NAIRN DRIVE,30.21111371,-97.85437152,,,,,
1991-010021 MP,R- 101 Single Family Houses,New,8009 Nairn Drive                   C  00000,06/17/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78435,,1,,"Lot: 18 Block: A Subdivision: MAPLE RUN, SEC 9",8009 NAIRN DRIVE,30.21111371,-97.85437152,,,,,
1991-010021 PP,R- 101 Single Family Houses,New,8009 Nairn Drive                   C  00000,06/17/1991,One Story Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78435,,1,,"Lot: 18 Block: A Subdivision: MAPLE RUN, SEC 9",8009 NAIRN DRIVE,30.21111371,-97.85437152,,,,,
1991-010038 BP,R- 101 Single Family Houses,New,6608 Serena Cove                   C  00000,06/17/1991,Three Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,164500,,1,,,6608 SERENA COVE,30.37730458,-97.81218291,,,,,
1991-010038 DS,Res. Driveway & Sidewalk,New,6608 Serena Cove                   C  00000,06/17/1991,Three Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,164500,,,,,6608 SERENA COVE,30.37730458,-97.81218291,,,,,
1991-010038 EP,R- 101 Single Family Houses,New,6608 Serena Cove                   C  00000,06/17/1991,Three Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,164500,,1,,,6608 SERENA COVE,30.37730458,-97.81218291,,,,,
1991-010038 MP,R- 101 Single Family Houses,New,6608 Serena Cove                   C  00000,06/17/1991,Three Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,164500,,1,,,6608 SERENA COVE,30.37730458,-97.81218291,,,,,
1991-010038 PP,R- 101 Single Family Houses,New,6608 Serena Cove                   C  00000,06/17/1991,Three Stry Frm Res W/Brk Ven & Att Gar & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,164500,,1,,,6608 SERENA COVE,30.37730458,-97.81218291,,,,,
1991-010061 PP,Residential ,Remodel,6309 Indian Canyon Drive           C  00000,06/17/1991,Gas Service For Pool Heater,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,LOT 39 BLK P HILLS OF LOST CREEK SEC 4 PHS B THE,6309 INDIAN CANYON DRIVE,30.287164,-97.83791583,,,,,
1991-010062 MP,Residential ,Remodel,909 Riverside Drive East          A  00000,06/17/1991,Complete Changeout Res(Whole House)4 Tons,VOID,,,,,,,,,,,PARKER ALLEN,,,,,,AUSTIN,TX,78740,,,,,2000,,1,,LOT 11 BLK 27 TRAVIS HEIGHTS,909 RIVERSIDE DRIVE EAST,30.24958275,-97.73913247,,,,,
1991-010063 EP,Residential ,Remodel,407 Chihuahua Trail               A  00000,06/17/1991,Repair Gas-Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 8 Block: I Subdivision:  ,407 CHIHUAHUA TRAIL,30.2058617,-97.76867507,,,,,
1991-010063 MP,Residential ,Remodel,407 Chihuahua Trail               A  00000,06/17/1991,Repair Gas-Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 8 Block: I Subdivision:  ,407 CHIHUAHUA TRAIL,30.2058617,-97.76867507,,,,,
1991-010063 PP,Residential ,Remodel,407 Chihuahua Trail               A  00000,06/17/1991,Repair Gas-Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 8 Block: I Subdivision:  ,407 CHIHUAHUA TRAIL,30.2058617,-97.76867507,,,,,
1991-010064 PP,Residential ,Remodel,4511 Jinx Avenue                   A  00000,06/17/1991,To Finish Plumbing,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,LOT 6 BLK F FOREST OAKS,4511 JINX AVENUE,30.22145057,-97.78010406,,,,,
1991-010065 BP,R- 101 Single Family Houses,New,6000 Sierra Grande                 A .00000,06/17/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106330,,1,,,6000 SIERRA GRANDE,30.41346567,-97.75977535,,,,,
1991-010065 DS,Res. Driveway & Sidewalk,New,6000 Sierra Grande                 A .00000,06/17/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106330,,,,,6000 SIERRA GRANDE,30.41346567,-97.75977535,,,,,
1991-010065 EP,R- 101 Single Family Houses,New,6000 Sierra Grande                 A .00000,06/17/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106330,,1,,,6000 SIERRA GRANDE,30.41346567,-97.75977535,,,,,
1991-010065 MP,R- 101 Single Family Houses,New,6000 Sierra Grande                 A .00000,06/17/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106330,,1,,,6000 SIERRA GRANDE,30.41346567,-97.75977535,,,,,
1991-010065 PP,R- 101 Single Family Houses,New,6000 Sierra Grande                 A .00000,06/17/1991,Two Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,106330,,1,,,6000 SIERRA GRANDE,30.41346567,-97.75977535,,,,,
1991-010066 EP,Residential ,Remodel,2805 Creek\'S Edge Parkway          C  00000,06/17/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2805 CREEK\'S EDGE PARKWAY,,,,,,,
1991-010066 MP,Residential ,Remodel,2805 Creek\'S Edge Parkway          C  00000,06/17/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2805 CREEK\'S EDGE PARKWAY,,,,,,,
1991-010067 PP,Commercial,Remodel,2213 Grand Avenue Parkway          C  00000,06/17/1991,Commercial Irrigation System,Expired,,,,,,,,,,,,,,,,,,,,,,,,14000,,1,,,2213 GRAND AVENUE PARKWAY,,,,,,,
1991-010068 PP,Commercial,Remodel,7310 Manchaca Road                 A  00000,06/17/1991,Commercial Irrigation System,Final,,,,,,,,,,,,,,,,,,,,,,,,19000,,1,,,7310 MANCHACA ROAD,30.19930306,-97.80885308,,,,,
1991-010070 BP,Residential ,Remodel,2901 Glenview Avenue               A  00000,06/17/1991,Residential A/C Changeout-Whole House (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,3200,,1,,Lot: 10 Block:   Subdivision: BRYKERWOODS,2901 GLENVIEW AVENUE,30.30163793,-97.75436662,,,,,
1991-010070 EP,Residential ,Remodel,2901 Glenview Avenue               A  00000,06/17/1991,Residential A/C Changeout-Whole House (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,3200,,1,,Lot: 10 Block:   Subdivision: BRYKERWOODS,2901 GLENVIEW AVENUE,30.30163793,-97.75436662,,,,,
1991-010070 MP,Residential ,Remodel,2901 Glenview Avenue               A  00000,06/17/1991,Residential A/C Changeout-Whole House (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,3200,,1,,Lot: 10 Block:   Subdivision: BRYKERWOODS,2901 GLENVIEW AVENUE,30.30163793,-97.75436662,,,,,
1991-010071 EP,Residential ,Remodel,1507 Newfield Lane                 A  00000,06/17/1991,Repair Electric Service,Final,,,,,,,,,,,,,,,,,,,,,,,,125,,1,,Lot: 71 Block:   Subdivision: ENFIELD F,1507 NEWFIELD LANE,30.28604911,-97.76272254,,,,,
1991-010071 MP,Residential ,Remodel,1507 Newfield Lane                 A  00000,06/17/1991,Repair Electric Service,Final,,,,,,,,,,,,,,,,,,,,,,,,125,,1,,Lot: 71 Block:   Subdivision: ENFIELD F,1507 NEWFIELD LANE,30.28604911,-97.76272254,,,,,
1991-010072 PP,Residential ,Remodel,3001 Harris Park Avenue            A  00000,06/17/1991,Install Double Check Irrigation System,Final,,,,,,,,,,,CITY OF AUSTIN - AVIATION,3600,Presidential,BLVD,,,AUSTIN,TX,78719,(512) 530-2242,,,,2000,,1,,,3001 HARRIS PARK AVENUE,30.29106757,-97.73200849,,,,,
1991-010073 EP,Commercial,Remodel,4900 West Gate Boulevard           A  00000,06/17/1991,Electric Repairs To Meters (4-Plex),Final,,,,,,,,,,,,,,,,,,,,,,,,150,,1,,Lot: 4 Block: C Subdivision:  ,4900 WEST GATE BOULEVARD,30.22745217,-97.80271336,,,,,
1991-010073 MP,Commercial,Remodel,4900 West Gate Boulevard           A  00000,06/17/1991,Electric Repairs To Meters (4-Plex),Final,,,,,,,,,,,,,,,,,,,,,,,,150,,1,,Lot: 4 Block: C Subdivision:  ,4900 WEST GATE BOULEVARD,30.22745217,-97.80271336,,,,,
1991-010074 EP,Commercial,Remodel,4300 Lamar Boulevard North         A  00000,06/17/1991,Install 3 Air Condition Units,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,Lot: 16 Block:   Subdivision: ALTA VISTA,4300 LAMAR BOULEVARD NORTH,30.31135888,-97.73963101,,,,,
1991-010074 MP,Commercial,Remodel,4300 Lamar Boulevard North         A  00000,06/17/1991,Install 3 Air Condition Units,Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,Lot: 16 Block:   Subdivision: ALTA VISTA,4300 LAMAR BOULEVARD NORTH,30.31135888,-97.73963101,,,,,
1991-010079 PP,Residential ,Remodel,9904 Chukar Bend                   A  00000,06/17/1991,Install Gas Light & Stub For Bbq,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,9904 CHUKAR BEND,30.37578473,-97.70411419,,,,,
1991-010080 EP,Residential ,Remodel,5310 Avenue F                      A  00000,06/17/1991,Up-Grade Electric Service And Hook Up Ac Unit,Final,,,,,,,,,,,,,,,,,,,,,,,,1160,,1,,LOT 13 *& N 1/2 OF LOT 12 *& S 1/2 OF LOT 14 BLK 44 HIGHLANDS THE PLUS 1/2 ADJ VAC ALLEY,5310 AVENUE F,30.31859362,-97.72080713,,,,,
1991-010080 MP,Residential ,Remodel,5310 Avenue F                      A  00000,06/17/1991,Up-Grade Electric Service And Hook Up Ac Unit,Final,,,,,,,,,,,,,,,,,,,,,,,,1160,,1,,LOT 13 *& N 1/2 OF LOT 12 *& S 1/2 OF LOT 14 BLK 44 HIGHLANDS THE PLUS 1/2 ADJ VAC ALLEY,5310 AVENUE F,30.31859362,-97.72080713,,,,,
1991-010080 PP,Residential ,Remodel,5310 Avenue F                      A  00000,06/17/1991,Up-Grade Electric Service And Hook Up Ac Unit,Final,,,,,,,,,,,,,,,,,,,,,,,,1160,,1,,LOT 13 *& N 1/2 OF LOT 12 *& S 1/2 OF LOT 14 BLK 44 HIGHLANDS THE PLUS 1/2 ADJ VAC ALLEY,5310 AVENUE F,30.31859362,-97.72080713,,,,,
1991-010081 BP,C-1000 Commercial Remodel,Remodel,2207 Mc Call Road                  A  00000,06/17/1991,Remodel Interior Of Existing School,Final,,,,,,,,,,,,,,,,,,,,,,,,10000,,1,,,2207 MC CALL ROAD,,,,,,,
1991-010082 EP,Residential ,Remodel,1210 Willow Street                 A  00000,06/17/1991,Up-Grade Electric Service,Final,,,,,,,,,,,1207 EAST CESAR CHAVEZ LP,,,,,,AUSTIN,TX,78702,,,,,400,,1,,W49.3\'XN45\' & W43.3\'XS83\' OF LOT 15 OLT 33 DIV O CANTERBURY SQUARE,1210 WILLOW STREET,30.25919187,-97.73192226,,,,,
1991-010082 MP,Residential ,Remodel,1210 Willow Street                 A  00000,06/17/1991,Up-Grade Electric Service,Final,,,,,,,,,,,1207 EAST CESAR CHAVEZ LP,,,,,,AUSTIN,TX,78702,,,,,400,,1,,W49.3\'XN45\' & W43.3\'XS83\' OF LOT 15 OLT 33 DIV O CANTERBURY SQUARE,1210 WILLOW STREET,30.25919187,-97.73192226,,,,,
1991-010083 PP,Commercial,Remodel,1501 Barton Springs Road           A  00000,06/17/1991,Replace Back-Flow Preventor (Comm),Final,,,,,,,,,,,KIEREN JOHN C,,,,,,AUSTIN,TX,78704 1060,,,,,800,,1,,Lot: 1 Block:   Subdivision: BLUFFWAY ADDITION (A RESUB OF JOHNSTON & PRICE SUBD),1501 BARTON SPRINGS ROAD,30.26069872,-97.75940546,,,,,
1991-010083 PP,Commercial,Remodel,1501 Barton Springs Road           A  00000,06/17/1991,Replace Back-Flow Preventor (Comm),Final,,,,,,,,,,,BEAN CRAIG M,,,,,,AUSTIN,TX,78704 1071,,,,,800,,1,,Lot: 1 Block:   Subdivision: BLUFFWAY ADDITION (A RESUB OF JOHNSTON & PRICE SUBD),1501 BARTON SPRINGS ROAD,30.26069872,-97.75940546,,,,,
