permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1991-004169 EP,Residential ,Remodel,12206 Tanglewild Drive              C  00000,08/27/1991,Residential A/C Changeout-Whole House (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot: 6 Block:   Subdivision: TANGLEWILD ESTATES,12206 TANGLEWILD DRIVE,30.40535464,-97.69503,,,,,
1991-004169 MP,Residential ,Remodel,12206 Tanglewild Drive              C  00000,08/27/1991,Residential A/C Changeout-Whole House (Ecsd),Final,,,,,,,,,,,,,,,,,,,,,,,,5000,,1,,Lot: 6 Block:   Subdivision: TANGLEWILD ESTATES,12206 TANGLEWILD DRIVE,30.40535464,-97.69503,,,,,
1991-004174 BP,R- 101 Single Family Houses,New,10927 Sierra Oaks                   A  00000,08/27/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78715,,1,,,10927 SIERRA OAKS,30.41620204,-97.76498042,,,,,
1991-004174 DS,Res. Driveway & Sidewalk,New,10927 Sierra Oaks                   A  00000,08/27/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78715,,,,,10927 SIERRA OAKS,30.41620204,-97.76498042,,,,,
1991-004174 EP,R- 101 Single Family Houses,New,10927 Sierra Oaks                   A  00000,08/27/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78715,,1,,,10927 SIERRA OAKS,30.41620204,-97.76498042,,,,,
1991-004174 MP,R- 101 Single Family Houses,New,10927 Sierra Oaks                   A  00000,08/27/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78715,,1,,,10927 SIERRA OAKS,30.41620204,-97.76498042,,,,,
1991-004174 PP,R- 101 Single Family Houses,New,10927 Sierra Oaks                   A  00000,08/27/1991,One Stry Frm Res W/Brk Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,78715,,1,,,10927 SIERRA OAKS,30.41620204,-97.76498042,,,,,
1991-004189 EP,Commercial,Remodel,5001 Convict Hill Road             A  00012,08/27/1991,Repair Electric Service,Final,,,,,,,,,,,5001 CONVICT HILL PARTNERSHIP PARTNERSHIP LTD,,,,,,AUSTIN,TX,78759 2346,,,,,200,,1,,Lot: 1 Block:   Subdivision: STONECREEK,5001 CONVICT HILL ROAD,30.21715291,-97.85321503,,,,,
1991-004189 MP,Commercial,Remodel,5001 Convict Hill Road             A  00012,08/27/1991,Repair Electric Service,Final,,,,,,,,,,,5001 CONVICT HILL PARTNERSHIP PARTNERSHIP LTD,,,,,,AUSTIN,TX,78759 2346,,,,,200,,1,,Lot: 1 Block:   Subdivision: STONECREEK,5001 CONVICT HILL ROAD,30.21715291,-97.85321503,,,,,
1991-004190 BP,C-1000 Commercial Remodel,Remodel,9315 Mc Neil Road                  A  00000,08/27/1991,Reroof Existing Strip Center,Final,,,,,,,,,,,,,,,,,,,,,,,,42209,,1,,,9315 MC NEIL ROAD,30.3769872,-97.72434715,,,,,
1991-004191 BP,C-1000 Commercial Remodel,Remodel,2003 Rutland Drive                 A  00000,08/27/1991,Reroof Existing Christianson Co.Bldg,Final,,,,,,,,,,,,,,,,,,,,,,,,11334,,1,,,2003 RUTLAND DRIVE,30.37937311,-97.71402071,,,,,
1991-004192 BP,Residential ,Remodel,7108 Ryan Drive                    A  00000,08/27/1991,Repair Existing Sidewalk Residence,VOID,,,,,,,,,,,,,,,,,,,,,,,,180,,1,,,7108 RYAN DRIVE,30.34128231,-97.72152844,,,,,
1991-004192 DS,Res. Driveway & Sidewalk,Repair,7108 Ryan Drive                    A  00000,08/27/1991,Repair Existing Sidewalk Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,7108 RYAN DRIVE,30.34128231,-97.72152844,,,,,
1991-004193 EP,Residential ,Remodel,8623 Putnam Drive                  A  00000,08/27/1991,Replace Panel & Riser,Final,,,,,,,,,,,,,,,,,,,,,,,,492,,1,,,8623 PUTNAM DRIVE,30.36669045,-97.72005455,,,,,
1991-004193 MP,Residential ,Remodel,8623 Putnam Drive                  A  00000,08/27/1991,Replace Panel & Riser,Final,,,,,,,,,,,,,,,,,,,,,,,,492,,1,,,8623 PUTNAM DRIVE,30.36669045,-97.72005455,,,,,
1991-004194 BP,C-1000 Commercial Remodel,Remodel,1412 Norseman Terrace              A  00000,08/27/1991,Reroof Existing Woolridge Elem.School,Final,,,,,,,,,,,,,,,,,,,,,,,,38000,,1,,,1412 NORSEMAN TERRACE,30.36485448,-97.71001266,,,,,
1991-004195 EP,Residential ,Remodel,4807 Finley Drive                  A  00000,08/27/1991,Electric Service Up-Grade,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 2 Block: C Subdivision: FISET PLACE RESUBD OF BLK C OF FISET PLACE,4807 FINLEY DRIVE,30.32373156,-97.74959201,,,,,
1991-004195 MP,Residential ,Remodel,4807 Finley Drive                  A  00000,08/27/1991,Electric Service Up-Grade,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 2 Block: C Subdivision: FISET PLACE RESUBD OF BLK C OF FISET PLACE,4807 FINLEY DRIVE,30.32373156,-97.74959201,,,,,
1991-004197 EP,Residential ,Remodel,5400 Pecan Brook Drive             A  00000,08/27/1991,Repair Meter,Expired,,,,,,,,,,,,,,,,,,,,,,,,150,,1,,Lot: 3 Block: 14 Subdivision: LAS CIMAS SEC 1,5400 PECAN BROOK DRIVE,30.3142787,-97.65472389,,,,,
1991-004197 MP,Residential ,Remodel,5400 Pecan Brook Drive             A  00000,08/27/1991,Repair Meter,Expired,,,,,,,,,,,,,,,,,,,,,,,,150,,1,,Lot: 3 Block: 14 Subdivision: LAS CIMAS SEC 1,5400 PECAN BROOK DRIVE,30.3142787,-97.65472389,,,,,
1991-004198 EP,Commercial,Remodel,11501 Burnet Road                   A  11033,08/27/1991,Building 905 Install Electric Whip\'S,Final,,,,,,,,,,,,,,,,,,,,,,,,700,,1,,LOT 2A IBM SUBD EAST AMENDED PLAT OF LOTS 1&2 BLK A,11501 BURNET ROAD,30.40012179,-97.71846303,,,,,
1991-004198 MP,Commercial,Remodel,11501 Burnet Road                   A  11033,08/27/1991,Building 905 Install Electric Whip\'S,Final,,,,,,,,,,,,,,,,,,,,,,,,700,,1,,LOT 2A IBM SUBD EAST AMENDED PLAT OF LOTS 1&2 BLK A,11501 BURNET ROAD,30.40012179,-97.71846303,,,,,
1991-004199 BP,R- 101 Single Family Houses,New,8509 Copano Drive                  A  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,72030,,1,,LOT 8 BLK ZZ MAPLE RUN SEC 6,8509 COPANO DRIVE,30.20535727,-97.85251886,,,,,
1991-004199 DS,Res. Driveway & Sidewalk,New,8509 Copano Drive                  A  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,72030,,,,LOT 8 BLK ZZ MAPLE RUN SEC 6,8509 COPANO DRIVE,30.20535727,-97.85251886,,,,,
1991-004199 EP,R- 101 Single Family Houses,New,8509 Copano Drive                  A  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,72030,,1,,LOT 8 BLK ZZ MAPLE RUN SEC 6,8509 COPANO DRIVE,30.20535727,-97.85251886,,,,,
1991-004199 MP,R- 101 Single Family Houses,New,8509 Copano Drive                  A  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,72030,,1,,LOT 8 BLK ZZ MAPLE RUN SEC 6,8509 COPANO DRIVE,30.20535727,-97.85251886,,,,,
1991-004199 PP,R- 101 Single Family Houses,New,8509 Copano Drive                  A  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,72030,,1,,LOT 8 BLK ZZ MAPLE RUN SEC 6,8509 COPANO DRIVE,30.20535727,-97.85251886,,,,,
1991-004203 EP,Residential ,Remodel,204 Ashworth Drive                W  00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot:   Block:   Subdivision:  ,204 ASHWORTH DRIVE,30.2792917,-97.78531516,,,,,
1991-004203 MP,Residential ,Remodel,204 Ashworth Drive                W  00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot:   Block:   Subdivision:  ,204 ASHWORTH DRIVE,30.2792917,-97.78531516,,,,,
1991-004204 BP,R- 101 Single Family Houses,New,8500 Priest River Drive            R  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95025,,1,,,8500 PRIEST RIVER DRIVE,30.51126142,-97.7296712,,,,,
1991-004204 EP,R- 101 Single Family Houses,New,8500 Priest River Drive            R  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95025,,1,,,8500 PRIEST RIVER DRIVE,30.51126142,-97.7296712,,,,,
1991-004204 MP,R- 101 Single Family Houses,New,8500 Priest River Drive            R  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95025,,1,,,8500 PRIEST RIVER DRIVE,30.51126142,-97.7296712,,,,,
1991-004204 PP,R- 101 Single Family Houses,New,8500 Priest River Drive            R  00000,08/27/1991,Two Stry Frm Res W/Mas Ven & Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,95025,,1,,,8500 PRIEST RIVER DRIVE,30.51126142,-97.7296712,,,,,
1991-004205 EP,Residential ,Remodel,2908 Round Table Road              C  00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Lot: 4 Block:   Subdivision: DAVENPORT RANCH, PHASE 1 SEC 3",2908 ROUND TABLE ROAD,30.32646874,-97.80773164,,,,,
1991-004205 MP,Residential ,Remodel,2908 Round Table Road              C  00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Lot: 4 Block:   Subdivision: DAVENPORT RANCH, PHASE 1 SEC 3",2908 ROUND TABLE ROAD,30.32646874,-97.80773164,,,,,
1991-004206 BP,Residential ,Remodel,8332 La Plata Loop                 C  00000,08/27/1991,New Residence,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 26 Block:   Subdivision:  ,8332 LA PLATA LOOP,30.20467002,-97.91930234,,,,,
1991-004206 PP,Residential ,Remodel,8332 La Plata Loop                 C  00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 26 Block:   Subdivision:  ,8332 LA PLATA LOOP,30.20467002,-97.91930234,,,,,
1991-004207 EP,Residential ,Remodel,4802 Everglade Drive               A  00000,08/27/1991,Whole House Rebate (Ecsd) 2 1/2 Ton,VOID,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 27 Block: C Subdivision:  ,4802 EVERGLADE DRIVE,30.22290375,-97.79107738,,,,,
1991-004208 EP,Residential ,Remodel,500 Wood Bine Drive               A  00000,08/27/1991,Low Interest Loan (Ecsd) 2 1/2 Ton,Expired,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 4 Block: C Subdivision: SEC 3,500 WOOD BINE DRIVE,30.2133648,-97.77556297,,,,,
1991-004209 EP,Residential ,Remodel,1116 Austin Highlands Boulevard    A  00000,08/27/1991,Mechanical Changeout (Aep) 2 Ton,Final,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 11 Block: D Subdivision: AUSTIN HIGHLANDS SEC 2,1116 AUSTIN HIGHLANDS BOULEVARD,30.20268577,-97.79410134,,,,,
1991-004209 MP,Residential ,Remodel,1116 Austin Highlands Boulevard    A  00000,08/27/1991,Mechanical Changeout (Aep) 2 Ton,Final,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 11 Block: D Subdivision: AUSTIN HIGHLANDS SEC 2,1116 AUSTIN HIGHLANDS BOULEVARD,30.20268577,-97.79410134,,,,,
1991-004211 BP,C-1000 Commercial Remodel,Remodel,1921 Cedar Bend Drive              C C00000,08/27/1991,Tenant Finish Out For Video Store,Final,,,,,,,,,,,METRIC JAWS V LTD & CAD-WAL LTD ATTN TAX DEPT,,,,,,AUSTIN,TX,78759 7472,,,,,30000,,1,,,1921 CEDAR BEND DRIVE,30.40832233,-97.69824332,,,,,
1991-004211 EP,C-1000 Commercial Remodel,Remodel,1921 Cedar Bend Drive              C C00000,08/27/1991,Tenant Finish Out For Video Store,Final,,,,,,,,,,,METRIC JAWS V LTD & CAD-WAL LTD ATTN TAX DEPT,,,,,,AUSTIN,TX,78759 7472,,,,,30000,,1,,,1921 CEDAR BEND DRIVE,30.40832233,-97.69824332,,,,,
1991-004211 MP,C-1000 Commercial Remodel,Remodel,1921 Cedar Bend Drive              C C00000,08/27/1991,Tenant Finish Out For Video Store,Final,,,,,,,,,,,METRIC JAWS V LTD & CAD-WAL LTD ATTN TAX DEPT,,,,,,AUSTIN,TX,78759 7472,,,,,30000,,1,,,1921 CEDAR BEND DRIVE,30.40832233,-97.69824332,,,,,
1991-004211 PP,C-1000 Commercial Remodel,Remodel,1921 Cedar Bend Drive              C C00000,08/27/1991,Tenant Finish Out For Video Store,Final,,,,,,,,,,,METRIC JAWS V LTD & CAD-WAL LTD ATTN TAX DEPT,,,,,,AUSTIN,TX,78759 7472,,,,,30000,,1,,,1921 CEDAR BEND DRIVE,30.40832233,-97.69824332,,,,,
1991-004213 EP,Residential ,Remodel,2105 Millhouse Drive               P  00000,08/27/1991,Connect Mobile Home/Electric Repairs,Final,,,,,,,,,,,,,,,,,,,,,,,,250,,1,,LOT 14 BLK H DESSAU ESTATES SEC 4 S# CW2007351TXA S# CW2007351TXB,2105 MILLHOUSE DRIVE,30.40858779,-97.62695406,,,,,
1991-004213 MP,Residential ,Remodel,2105 Millhouse Drive               P  00000,08/27/1991,Connect Mobile Home/Electric Repairs,Final,,,,,,,,,,,,,,,,,,,,,,,,250,,1,,LOT 14 BLK H DESSAU ESTATES SEC 4 S# CW2007351TXA S# CW2007351TXB,2105 MILLHOUSE DRIVE,30.40858779,-97.62695406,,,,,
1991-004214 PP,Residential ,Remodel,10708 Bull Ridge Drive              A  00000,08/27/1991,Residential Irrigation,Final,,,,,,,,,,,,,,,,,,,,,,,,1900,,1,,,10708 BULL RIDGE DRIVE,30.41160975,-97.7602152,,,,,
1991-004215 EP,Residential ,Remodel,3400 Woodcutter\'S Way              C  00000,08/27/1991,New Swimming Pool,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3400 WOODCUTTER\'S WAY,,,,,,,
1991-004215 MP,Residential ,Remodel,3400 Woodcutter\'S Way              C  00000,08/27/1991,New Swimming Pool,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3400 WOODCUTTER\'S WAY,,,,,,,
1991-004216 EP,Commercial,Remodel,711 38 Street West                A B00011,08/27/1991,Repair Meter Base,Final,,,,,,,,,,,,,,,,,,,,,,,,450,,1,,,711 38 STREET WEST,30.30358161,-97.74097596,,,,,
1991-004216 MP,Commercial,Remodel,711 38 Street West                A B00011,08/27/1991,Repair Meter Base,Final,,,,,,,,,,,,,,,,,,,,,,,,450,,1,,,711 38 STREET WEST,30.30358161,-97.74097596,,,,,
1991-004217 EP,Residential ,Remodel,2801 Creek\'S Edge Parkway          C  00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2801 CREEK\'S EDGE PARKWAY,,,,,,,
1991-004217 MP,Residential ,Remodel,2801 Creek\'S Edge Parkway          C  00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2801 CREEK\'S EDGE PARKWAY,,,,,,,
1991-004218 EP,Residential ,Remodel,4202 Park Hollow Court             C .00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4202 PARK HOLLOW COURT,30.33469033,-97.79121516,,,,,
1991-004218 MP,Residential ,Remodel,4202 Park Hollow Court             C .00000,08/27/1991,New Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4202 PARK HOLLOW COURT,30.33469033,-97.79121516,,,,,
1991-004219 PP,Commercial,Remodel,2013 Wells Branch Parkway          C  00000,08/27/1991,Install Toilet & Six Bar Sink,Final,,,,,,,,,,,,,,,,,,,,,,,,2950,,1,,LOT 1 BLK A WELLS BRANCH PHS M,2013 WELLS BRANCH PARKWAY,30.43486023,-97.682993,,,,,
1991-004220 PP,Residential ,Remodel,5506 Caprice Drive                 A  00000,08/27/1991,Residential Irrigation System,Final,,,,,,,,,,,,,,,,,,,,,,,,1200,,1,,,5506 CAPRICE DRIVE,30.33981223,-97.76214924,,,,,
1991-004221 BP,R- 435 Renovations/Remodel ,Remodel,1410 Ashwood Road                  A  00000,08/27/1991,Repair To Min Stds (90 Days) Unit B,Final,,,,,,,,,,,KOUTSOS DIMITRI,,,,,,DEL VALLE,TX,78617 0694,,,,,8000,,1,,Lot: 21 Block: B Subdivision: DELWOOD SEC 3,1410 ASHWOOD ROAD,30.2942352,-97.71481706,,,,,
1991-004221 EP,R- 435 Renovations/Remodel ,Remodel,1410 Ashwood Road                  A  00000,08/27/1991,Repair To Min Stds (90 Days) Unit B,Final,,,,,,,,,,,KOUTSOS DIMITRI,,,,,,DEL VALLE,TX,78617 0694,,,,,8000,,1,,Lot: 21 Block: B Subdivision: DELWOOD SEC 3,1410 ASHWOOD ROAD,30.2942352,-97.71481706,,,,,
1991-004221 MP,R- 435 Renovations/Remodel ,Remodel,1410 Ashwood Road                  A  00000,08/27/1991,Repair To Min Stds (90 Days) Unit B,Final,,,,,,,,,,,KOUTSOS DIMITRI,,,,,,DEL VALLE,TX,78617 0694,,,,,8000,,1,,Lot: 21 Block: B Subdivision: DELWOOD SEC 3,1410 ASHWOOD ROAD,30.2942352,-97.71481706,,,,,
1991-004221 PP,R- 435 Renovations/Remodel ,Remodel,1410 Ashwood Road                  A  00000,08/27/1991,Repair To Min Stds (90 Days) Unit B,Final,,,,,,,,,,,KOUTSOS DIMITRI,,,,,,DEL VALLE,TX,78617 0694,,,,,8000,,1,,Lot: 21 Block: B Subdivision: DELWOOD SEC 3,1410 ASHWOOD ROAD,30.2942352,-97.71481706,,,,,
1991-004222 PP,Residential ,Remodel,6211 Hyside Drive                  A  00000,08/27/1991,Change Out Water Heater (Ul),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 5 Block: D Subdivision:  ,6211 HYSIDE DRIVE,30.30726845,-97.6715167,,,,,
1991-004223 PP,Residential ,Remodel,10804 Culberson Drive               C .00000,08/27/1991,Residential Irrigation,Expired,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 6 Block: A Subdivision: SHADY HOLLOW SEC 4,10804 CULBERSON DRIVE,30.17109414,-97.85377746,,,,,
1991-004224 PP,Residential ,Remodel,6307 West Courtyard Drive          A  00000,08/27/1991,Residential Irrigation System,Final,,,,,,,,,,,,,,,,,,,,,,,,1900,,1,,,6307 WEST COURTYARD DRIVE,30.35717429,-97.80053088,,,,,
1991-004225 PP,Residential ,Remodel,2111 Arpdale Street                A .00000,08/27/1991,Gas Test And Replace Hot Water Piping,Final,,,,,,,,,,,,,,,,,,,,,,,,100,,1,,Lot: 6 Block: 9 Subdivision:  ,2111 ARPDALE STREET,30.24891805,-97.77928115,,,,,
1991-004226 EP,Residential ,Remodel,7501 Bluff Springs Road            A  00058,08/27/1991,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,7501 BLUFF SPRINGS ROAD,30.1764874,-97.76937284,,,,,
1991-004226 MP,Residential ,Remodel,7501 Bluff Springs Road            A  00058,08/27/1991,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,7501 BLUFF SPRINGS ROAD,30.1764874,-97.76937284,,,,,
1991-004226 PP,Residential ,Remodel,7501 Bluff Springs Road            A  00058,08/27/1991,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,7501 BLUFF SPRINGS ROAD,30.1764874,-97.76937284,,,,,
1991-004227 BP,C-1000 Commercial Remodel,Remodel,2709 Manor Road                    A  00000,08/27/1991,Repair Siding Around Holes For Window A/C Unit,Final,,,,,,,,,,,ANCIENT SHADY LP,,,,,,AUSTIN,TX,78701,,,,,1800,,1,,Lot: 5 Block: 1 Subdivision: AUSTIN HEIGHTS,2709 MANOR ROAD,30.28478788,-97.7133454,,,,,
1991-004228 EP,Commercial,Remodel,2305 Westlake Drive                A  00000,08/27/1991,Electric House Meter Condo Commercial,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,2305 WESTLAKE DRIVE,30.30340355,-97.7839829,,,,,
1991-004228 MP,Commercial,Remodel,2305 Westlake Drive                A  00000,08/27/1991,Electric House Meter Condo Commercial,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,2305 WESTLAKE DRIVE,30.30340355,-97.7839829,,,,,
1991-004229 BP,,,6109 Rickerhill Lane               C  00000,08/27/1991,Residential Detached Storage Shed,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,Lot: 3 Block: EE Subdivision: CIRCLE C RANCH  PHASE B  SEC 3,6109 RICKERHILL LANE,30.18779425,-97.89057333,,,,,
1991-004230 PP,Commercial,Remodel,1912 35 Street West                A  00000,08/27/1991,Commercial Irrigation System,Final,,,,,,,,,,,,,,,,,,,,,,,,2000,,1,,Lot: 7 Block: 2 Subdivision: OAKMONT HEIGHTS,1912 35 STREET WEST,,,,,,,
1991-004231 EP,Commercial,Remodel,302  6 Street East                A  00000,08/27/1991,Ductwork For Smoke Evacuation,Final,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,"Lot: 1 Block:   Subdivision: THE AMENDED PLAT OF LOTS 9 & 10, BLOCK 67, ORIGINAL CITY OF AUSTIN",302 6 STREET EAST,30.26761927,-97.74007206,,,,,
