permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1984-018100 BP,R- 101 Single Family Houses,New,4901 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,1,,Lot: 7 Block: C Subdivision:  ,4901 CREST OAK ROAD,30.19659087,-97.7345982,,,,,
1984-018100 DS,Res. Driveway & Sidewalk,New,4901 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,,,Lot: 7 Block: C Subdivision:  ,4901 CREST OAK ROAD,30.19659087,-97.7345982,,,,,
1984-018100 EP,R- 101 Single Family Houses,New,4901 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,1,,Lot: 7 Block: C Subdivision:  ,4901 CREST OAK ROAD,30.19659087,-97.7345982,,,,,
1984-018100 MP,R- 101 Single Family Houses,New,4901 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,1,,Lot: 7 Block: C Subdivision:  ,4901 CREST OAK ROAD,30.19659087,-97.7345982,,,,,
1984-018100 PP,R- 101 Single Family Houses,New,4901 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,1,,Lot: 7 Block: C Subdivision:  ,4901 CREST OAK ROAD,30.19659087,-97.7345982,,,,,
1984-018101 BP,R- 101 Single Family Houses,New,4905 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/ Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,1,,Lot: 5 Block: C Subdivision:  ,4905 CREST OAK ROAD,30.19634217,-97.73481148,,,,,
1984-018101 DS,Res. Driveway & Sidewalk,New,4905 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/ Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,,,Lot: 5 Block: C Subdivision:  ,4905 CREST OAK ROAD,30.19634217,-97.73481148,,,,,
1984-018101 EP,R- 101 Single Family Houses,New,4905 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/ Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,1,,Lot: 5 Block: C Subdivision:  ,4905 CREST OAK ROAD,30.19634217,-97.73481148,,,,,
1984-018101 MP,R- 101 Single Family Houses,New,4905 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/ Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,1,,Lot: 5 Block: C Subdivision:  ,4905 CREST OAK ROAD,30.19634217,-97.73481148,,,,,
1984-018101 PP,R- 101 Single Family Houses,New,4905 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/ Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,1,,Lot: 5 Block: C Subdivision:  ,4905 CREST OAK ROAD,30.19634217,-97.73481148,,,,,
1984-018102 BP,R- 101 Single Family Houses,New,4700 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,1,,Lot: 15 Block: C Subdivision:  ,4700 BERGFIELD DRIVE,30.19737625,-97.73372616,,,,,
1984-018102 DS,Res. Driveway & Sidewalk,New,4700 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,,,Lot: 15 Block: C Subdivision:  ,4700 BERGFIELD DRIVE,30.19737625,-97.73372616,,,,,
1984-018102 EP,R- 101 Single Family Houses,New,4700 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,1,,Lot: 15 Block: C Subdivision:  ,4700 BERGFIELD DRIVE,30.19737625,-97.73372616,,,,,
1984-018102 MP,R- 101 Single Family Houses,New,4700 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,1,,Lot: 15 Block: C Subdivision:  ,4700 BERGFIELD DRIVE,30.19737625,-97.73372616,,,,,
1984-018102 PP,R- 101 Single Family Houses,New,4700 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,1,,Lot: 15 Block: C Subdivision:  ,4700 BERGFIELD DRIVE,30.19737625,-97.73372616,,,,,
1984-018103 BP,R- 101 Single Family Houses,New,4702 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,1,,Lot: 16 Block: C Subdivision:  ,4702 BERGFIELD DRIVE,30.19723455,-97.73379091,,,,,
1984-018103 DS,Res. Driveway & Sidewalk,New,4702 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,,,Lot: 16 Block: C Subdivision:  ,4702 BERGFIELD DRIVE,30.19723455,-97.73379091,,,,,
1984-018103 EP,R- 101 Single Family Houses,New,4702 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,1,,Lot: 16 Block: C Subdivision:  ,4702 BERGFIELD DRIVE,30.19723455,-97.73379091,,,,,
1984-018103 MP,R- 101 Single Family Houses,New,4702 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,1,,Lot: 16 Block: C Subdivision:  ,4702 BERGFIELD DRIVE,30.19723455,-97.73379091,,,,,
1984-018103 PP,R- 101 Single Family Houses,New,4702 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,51695,,1,,Lot: 16 Block: C Subdivision:  ,4702 BERGFIELD DRIVE,30.19723455,-97.73379091,,,,,
1984-018104 BP,R- 101 Single Family Houses,New,4800 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,1,,Lot: 18 Block: C Subdivision:  ,4800 BERGFIELD DRIVE,30.19697348,-97.73393646,,,,,
1984-018104 DS,Res. Driveway & Sidewalk,New,4800 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,,,Lot: 18 Block: C Subdivision:  ,4800 BERGFIELD DRIVE,30.19697348,-97.73393646,,,,,
1984-018104 EP,R- 101 Single Family Houses,New,4800 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,1,,Lot: 18 Block: C Subdivision:  ,4800 BERGFIELD DRIVE,30.19697348,-97.73393646,,,,,
1984-018104 MP,R- 101 Single Family Houses,New,4800 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,1,,Lot: 18 Block: C Subdivision:  ,4800 BERGFIELD DRIVE,30.19697348,-97.73393646,,,,,
1984-018104 PP,R- 101 Single Family Houses,New,4800 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,45990,,1,,Lot: 18 Block: C Subdivision:  ,4800 BERGFIELD DRIVE,30.19697348,-97.73393646,,,,,
1984-018105 BP,R- 101 Single Family Houses,New,4802 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,1,,Lot: 19 Block: C Subdivision:  ,4802 BERGFIELD DRIVE,30.19683509,-97.73402884,,,,,
1984-018105 DS,Res. Driveway & Sidewalk,New,4802 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,,,Lot: 19 Block: C Subdivision:  ,4802 BERGFIELD DRIVE,30.19683509,-97.73402884,,,,,
1984-018105 EP,R- 101 Single Family Houses,New,4802 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,1,,Lot: 19 Block: C Subdivision:  ,4802 BERGFIELD DRIVE,30.19683509,-97.73402884,,,,,
1984-018105 MP,R- 101 Single Family Houses,New,4802 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,1,,Lot: 19 Block: C Subdivision:  ,4802 BERGFIELD DRIVE,30.19683509,-97.73402884,,,,,
1984-018105 PP,R- 101 Single Family Houses,New,4802 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven & Att Gar,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,1,,Lot: 19 Block: C Subdivision:  ,4802 BERGFIELD DRIVE,30.19683509,-97.73402884,,,,,
1984-018205 BP,R- 435 Renovations/Remodel ,Remodel,3002 Speedway                      A  00000,01/31/1984,Repair Fire Damage To Min Stds 120 Days,Final,,,,,,,,,,,DIEPENBROCK J RYAN,,,,,,AUSTIN,TX,78704 1309,,,,,15600,,1,,,3002 SPEEDWAY,30.29359585,-97.73584026,,,,,
1984-018205 EP,R- 435 Renovations/Remodel ,Remodel,3002 Speedway                      A  00000,01/31/1984,Repair Fire Damage To Min Stds 120 Days,Final,,,,,,,,,,,DIEPENBROCK J RYAN,,,,,,AUSTIN,TX,78704 1309,,,,,15600,,1,,,3002 SPEEDWAY,30.29359585,-97.73584026,,,,,
1984-018205 MP,R- 435 Renovations/Remodel ,Remodel,3002 Speedway                      A  00000,01/31/1984,Repair Fire Damage To Min Stds 120 Days,Final,,,,,,,,,,,DIEPENBROCK J RYAN,,,,,,AUSTIN,TX,78704 1309,,,,,15600,,1,,,3002 SPEEDWAY,30.29359585,-97.73584026,,,,,
1984-018205 PP,R- 435 Renovations/Remodel ,Remodel,3002 Speedway                      A  00000,01/31/1984,Repair Fire Damage To Min Stds 120 Days,Final,,,,,,,,,,,DIEPENBROCK J RYAN,,,,,,AUSTIN,TX,78704 1309,,,,,15600,,1,,,3002 SPEEDWAY,30.29359585,-97.73584026,,,,,
1984-018247 BP,R- 101 Single Family Houses,New,4704 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,46480,,1,,Lot: 17 Block: C Subdivision:  ,4704 BERGFIELD DRIVE,30.19709581,-97.73386589,,,,,
1984-018247 DS,Res. Driveway & Sidewalk,New,4704 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,46480,,,,Lot: 17 Block: C Subdivision:  ,4704 BERGFIELD DRIVE,30.19709581,-97.73386589,,,,,
1984-018247 EP,R- 101 Single Family Houses,New,4704 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,46480,,1,,Lot: 17 Block: C Subdivision:  ,4704 BERGFIELD DRIVE,30.19709581,-97.73386589,,,,,
1984-018247 MP,R- 101 Single Family Houses,New,4704 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,46480,,1,,Lot: 17 Block: C Subdivision:  ,4704 BERGFIELD DRIVE,30.19709581,-97.73386589,,,,,
1984-018247 PP,R- 101 Single Family Houses,New,4704 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,46480,,1,,Lot: 17 Block: C Subdivision:  ,4704 BERGFIELD DRIVE,30.19709581,-97.73386589,,,,,
1984-018249 BP,R- 101 Single Family Houses,New,4804 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,1,,Lot: 20 Block: C Subdivision:  ,4804 BERGFIELD DRIVE,30.19671624,-97.73413573,,,,,
1984-018249 DS,Res. Driveway & Sidewalk,New,4804 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,,,Lot: 20 Block: C Subdivision:  ,4804 BERGFIELD DRIVE,30.19671624,-97.73413573,,,,,
1984-018249 EP,R- 101 Single Family Houses,New,4804 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,1,,Lot: 20 Block: C Subdivision:  ,4804 BERGFIELD DRIVE,30.19671624,-97.73413573,,,,,
1984-018249 MP,R- 101 Single Family Houses,New,4804 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,1,,Lot: 20 Block: C Subdivision:  ,4804 BERGFIELD DRIVE,30.19671624,-97.73413573,,,,,
1984-018249 PP,R- 101 Single Family Houses,New,4804 Bergfield Drive               A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,56105,,1,,Lot: 20 Block: C Subdivision:  ,4804 BERGFIELD DRIVE,30.19671624,-97.73413573,,,,,
1984-018250 BP,R- 101 Single Family Houses,New,4903 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,1,,Lot: 6 Block: C Subdivision:  ,4903 CREST OAK ROAD,30.19646359,-97.73469661,,,,,
1984-018250 DS,Res. Driveway & Sidewalk,New,4903 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,,,Lot: 6 Block: C Subdivision:  ,4903 CREST OAK ROAD,30.19646359,-97.73469661,,,,,
1984-018250 EP,R- 101 Single Family Houses,New,4903 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,1,,Lot: 6 Block: C Subdivision:  ,4903 CREST OAK ROAD,30.19646359,-97.73469661,,,,,
1984-018250 MP,R- 101 Single Family Houses,New,4903 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,1,,Lot: 6 Block: C Subdivision:  ,4903 CREST OAK ROAD,30.19646359,-97.73469661,,,,,
1984-018250 PP,R- 101 Single Family Houses,New,4903 Crest Oak Road                A  00000,01/31/1984,1 Stry Frm Res W/Brk Ven And Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,40285,,1,,Lot: 6 Block: C Subdivision:  ,4903 CREST OAK ROAD,30.19646359,-97.73469661,,,,,
1984-018270 EP,R- 101 Single Family Houses,New,8403 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,67865,,1,,Lot: 43 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8403 BIRMINGHAM DRIVE,30.18217855,-97.80280135,,,,,
1984-018270 MP,R- 101 Single Family Houses,New,8403 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,67865,,1,,Lot: 43 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8403 BIRMINGHAM DRIVE,30.18217855,-97.80280135,,,,,
1984-018270 PP,R- 101 Single Family Houses,New,8403 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,67865,,1,,Lot: 43 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8403 BIRMINGHAM DRIVE,30.18217855,-97.80280135,,,,,
1984-018272 BP,R- 101 Single Family Houses,New,8407 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,66885,,1,,Lot: 41 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8407 BIRMINGHAM DRIVE,30.18216608,-97.80314436,,,,,
1984-018272 EP,R- 101 Single Family Houses,New,8407 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,66885,,1,,Lot: 41 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8407 BIRMINGHAM DRIVE,30.18216608,-97.80314436,,,,,
1984-018272 MP,R- 101 Single Family Houses,New,8407 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,66885,,1,,Lot: 41 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8407 BIRMINGHAM DRIVE,30.18216608,-97.80314436,,,,,
1984-018272 PP,R- 101 Single Family Houses,New,8407 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,66885,,1,,Lot: 41 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8407 BIRMINGHAM DRIVE,30.18216608,-97.80314436,,,,,
1984-018393 EP,R- 101 Single Family Houses,New,8501 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,59780,,1,,Lot: 40 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8501 BIRMINGHAM DRIVE,30.18214183,-97.80330882,,,,,
1984-018393 MP,R- 101 Single Family Houses,New,8501 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,59780,,1,,Lot: 40 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8501 BIRMINGHAM DRIVE,30.18214183,-97.80330882,,,,,
1984-018393 PP,R- 101 Single Family Houses,New,8501 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,59780,,1,,Lot: 40 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8501 BIRMINGHAM DRIVE,30.18214183,-97.80330882,,,,,
1984-018396 EP,R- 101 Single Family Houses,New,8503 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,67865,,1,,Lot: 39 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8503 BIRMINGHAM DRIVE,30.18210356,-97.8034594,,,,,
1984-018396 MP,R- 101 Single Family Houses,New,8503 Birmingham Drive              A  00000,01/31/1984,New Residence Etj,Final,,,,,,,,,,,,,,,,,,,,,,,,67865,,1,,Lot: 39 Block: M Subdivision: BUCKINGHAM ESTATES PH 3 SEC 4,8503 BIRMINGHAM DRIVE,30.18210356,-97.8034594,,,,,
