permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1997-008008 BP,C-1000 Commercial Remodel,Remodel,2525 Ridgepoint Drive              A  00100,12/19/1997,Interior Finish-Out To Create Office,Final,,,,,,,,,,,,,,,,,,,,,,,,234000,,1,,,2525 RIDGEPOINT DRIVE,30.32771645,-97.67212408,,,,,
1997-008008 EP,C-1000 Commercial Remodel,Remodel,2525 Ridgepoint Drive              A  00100,12/19/1997,Interior Finish-Out To Create Office,Final,,,,,,,,,,,,,,,,,,,,,,,,234000,,1,,,2525 RIDGEPOINT DRIVE,30.32771645,-97.67212408,,,,,
1997-008008 MP,C-1000 Commercial Remodel,Remodel,2525 Ridgepoint Drive              A  00100,12/19/1997,Interior Finish-Out To Create Office,Final,,,,,,,,,,,,,,,,,,,,,,,,234000,,1,,,2525 RIDGEPOINT DRIVE,30.32771645,-97.67212408,,,,,
1997-008008 PP,C-1000 Commercial Remodel,Remodel,2525 Ridgepoint Drive              A  00100,12/19/1997,Interior Finish-Out To Create Office,Final,,,,,,,,,,,,,,,,,,,,,,,,234000,,1,,,2525 RIDGEPOINT DRIVE,30.32771645,-97.67212408,,,,,
1997-010586 BP,R- 101 Single Family Houses,New,4100 Great Plains Drive            A  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,137587,,1,,Lot: 8 Block: L Subdivision: VILLAGE PARK 3 AT TRAVIS COUNTRY,4100 GREAT PLAINS DRIVE,30.25446961,-97.83576023,,,,,
1997-010586 DS,Res. Driveway & Sidewalk,New,4100 Great Plains Drive            A  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,137587,,,,Lot: 8 Block: L Subdivision: VILLAGE PARK 3 AT TRAVIS COUNTRY,4100 GREAT PLAINS DRIVE,30.25446961,-97.83576023,,,,,
1997-010586 EP,R- 101 Single Family Houses,New,4100 Great Plains Drive            A  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,137587,,1,,Lot: 8 Block: L Subdivision: VILLAGE PARK 3 AT TRAVIS COUNTRY,4100 GREAT PLAINS DRIVE,30.25446961,-97.83576023,,,,,
1997-010586 MP,R- 101 Single Family Houses,New,4100 Great Plains Drive            A  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,137587,,1,,Lot: 8 Block: L Subdivision: VILLAGE PARK 3 AT TRAVIS COUNTRY,4100 GREAT PLAINS DRIVE,30.25446961,-97.83576023,,,,,
1997-010586 PP,R- 101 Single Family Houses,New,4100 Great Plains Drive            A  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,137587,,1,,Lot: 8 Block: L Subdivision: VILLAGE PARK 3 AT TRAVIS COUNTRY,4100 GREAT PLAINS DRIVE,30.25446961,-97.83576023,,,,,
1997-010643 BP,C-1000 Commercial Remodel,Remodel,2157 Woodward Street               A  00000,12/19/1997,Remodel Existing Office Facility,Final,,,,,,,,,,,,,,,,,,,,,,,,48874,,1,,Lot: 15 Block:   Subdivision:  ,2157 WOODWARD STREET,30.21272409,-97.74605756,,,,,
1997-010643 EP,C-1000 Commercial Remodel,Remodel,2157 Woodward Street               A  00000,12/19/1997,Remodel Existing Office Facility,Final,,,,,,,,,,,,,,,,,,,,,,,,48874,,1,,Lot: 15 Block:   Subdivision:  ,2157 WOODWARD STREET,30.21272409,-97.74605756,,,,,
1997-010643 MP,C-1000 Commercial Remodel,Remodel,2157 Woodward Street               A  00000,12/19/1997,Remodel Existing Office Facility,Final,,,,,,,,,,,,,,,,,,,,,,,,48874,,1,,Lot: 15 Block:   Subdivision:  ,2157 WOODWARD STREET,30.21272409,-97.74605756,,,,,
1997-010643 PP,C-1000 Commercial Remodel,Remodel,2157 Woodward Street               A  00000,12/19/1997,Remodel Existing Office Facility,Final,,,,,,,,,,,,,,,,,,,,,,,,48874,,1,,Lot: 15 Block:   Subdivision:  ,2157 WOODWARD STREET,30.21272409,-97.74605756,,,,,
1997-010717 BP,C-1000 Commercial Remodel,Remodel,1106 38 Street West                A .00000,12/19/1997,"Cover Deck, Facade Renovation & Stairway Renov",Final,,,,,,,,,,,TWENTY-SIX DOORS INC ATTN  F EUGENE ATTAL,,,,,,AUSTIN,TX,78705 1006,,,,,45000,,1,,Lot: 3 Block:   Subdivision: EDWARD SELDERS SUBDIVISION,1106 38 STREET WEST,30.30598644,-97.74428149,,,,,
1997-010888 BP,R- 101 Single Family Houses,New,2118 Rodeo Drive                   A  00000,12/19/1997,New One Story Res W/Att Garage & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,72995,,1,,,2118 RODEO DRIVE,30.42754595,-97.69044285,,,,,
1997-010888 DS,Res. Driveway & Sidewalk,New,2118 Rodeo Drive                   A  00000,12/19/1997,New One Story Res W/Att Garage & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,72995,,,,,2118 RODEO DRIVE,30.42754595,-97.69044285,,,,,
1997-010888 EP,R- 101 Single Family Houses,New,2118 Rodeo Drive                   A  00000,12/19/1997,New One Story Res W/Att Garage & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,72995,,1,,,2118 RODEO DRIVE,30.42754595,-97.69044285,,,,,
1997-010888 MP,R- 101 Single Family Houses,New,2118 Rodeo Drive                   A  00000,12/19/1997,New One Story Res W/Att Garage & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,72995,,1,,,2118 RODEO DRIVE,30.42754595,-97.69044285,,,,,
1997-010888 PP,R- 101 Single Family Houses,New,2118 Rodeo Drive                   A  00000,12/19/1997,New One Story Res W/Att Garage & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,72995,,1,,,2118 RODEO DRIVE,30.42754595,-97.69044285,,,,,
1997-010903 BP,C-1000 Commercial Remodel,Remodel,6801 Interstate Highway 35 South   A  00000,12/19/1997,"Change Of Use To Offices Suites 1e, 1f",Final,,,,,,,,,,,,,,,,,,,,,,,,23600,,1,,"Lot: 3 Block:   Subdivision: BLUFF SPRINGS CENTER, PHASE 3",6801 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1997-010903 EP,C-1000 Commercial Remodel,Remodel,6801 Interstate Highway 35 South   A  00000,12/19/1997,"Change Of Use To Offices Suites 1e, 1f",Final,,,,,,,,,,,,,,,,,,,,,,,,23600,,1,,"Lot: 3 Block:   Subdivision: BLUFF SPRINGS CENTER, PHASE 3",6801 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1997-010903 MP,C-1000 Commercial Remodel,Remodel,6801 Interstate Highway 35 South   A  00000,12/19/1997,"Change Of Use To Offices Suites 1e, 1f",Final,,,,,,,,,,,,,,,,,,,,,,,,23600,,1,,"Lot: 3 Block:   Subdivision: BLUFF SPRINGS CENTER, PHASE 3",6801 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1997-010903 PP,C-1000 Commercial Remodel,Remodel,6801 Interstate Highway 35 South   A  00000,12/19/1997,"Change Of Use To Offices Suites 1e, 1f",Final,,,,,,,,,,,,,,,,,,,,,,,,23600,,1,,"Lot: 3 Block:   Subdivision: BLUFF SPRINGS CENTER, PHASE 3",6801 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1997-013632 BP,R- 101 Single Family Houses,New,10723 Cassia Drive                  C  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,208693,,1,,,10723 CASSIA DRIVE,30.42042017,-97.77747164,,,,,
1997-013632 DS,Res. Driveway & Sidewalk,New,10723 Cassia Drive                  C  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,208693,,,,,10723 CASSIA DRIVE,30.42042017,-97.77747164,,,,,
1997-013632 EP,R- 101 Single Family Houses,New,10723 Cassia Drive                  C  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,208693,,1,,,10723 CASSIA DRIVE,30.42042017,-97.77747164,,,,,
1997-013632 MP,R- 101 Single Family Houses,New,10723 Cassia Drive                  C  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,208693,,1,,,10723 CASSIA DRIVE,30.42042017,-97.77747164,,,,,
1997-013632 PP,R- 101 Single Family Houses,New,10723 Cassia Drive                  C  00000,12/19/1997,Two Story Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,208693,,1,,,10723 CASSIA DRIVE,30.42042017,-97.77747164,,,,,
1997-013634 BP,R- 101 Single Family Houses,New,5601 Standing Rock Drive           A  00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,350258,,1,,,5601 STANDING ROCK DRIVE,30.3687504,-97.82319619,,,,,
1997-013634 DS,Res. Driveway & Sidewalk,New,5601 Standing Rock Drive           A  00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,350258,,,,,5601 STANDING ROCK DRIVE,30.3687504,-97.82319619,,,,,
1997-013634 EP,R- 101 Single Family Houses,New,5601 Standing Rock Drive           A  00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,350258,,1,,,5601 STANDING ROCK DRIVE,30.3687504,-97.82319619,,,,,
1997-013634 MP,R- 101 Single Family Houses,New,5601 Standing Rock Drive           A  00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,350258,,1,,,5601 STANDING ROCK DRIVE,30.3687504,-97.82319619,,,,,
1997-013634 PP,R- 101 Single Family Houses,New,5601 Standing Rock Drive           A  00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,350258,,1,,,5601 STANDING ROCK DRIVE,30.3687504,-97.82319619,,,,,
1997-013731 BP,R- 101 Single Family Houses,New,10637 Indigo Broom Loop             C .00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,1,,Lot: 2 Block: E Subdivision: SENNA HILLS SEC 4,10637 INDIGO BROOM LOOP,30.31159906,-97.9008067,,,,,
1997-013731 DS,Res. Driveway & Sidewalk,New,10637 Indigo Broom Loop             C .00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,,,Lot: 2 Block: E Subdivision: SENNA HILLS SEC 4,10637 INDIGO BROOM LOOP,30.31159906,-97.9008067,,,,,
1997-013731 EP,R- 101 Single Family Houses,New,10637 Indigo Broom Loop             C .00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,1,,Lot: 2 Block: E Subdivision: SENNA HILLS SEC 4,10637 INDIGO BROOM LOOP,30.31159906,-97.9008067,,,,,
1997-013731 MP,R- 101 Single Family Houses,New,10637 Indigo Broom Loop             C .00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,1,,Lot: 2 Block: E Subdivision: SENNA HILLS SEC 4,10637 INDIGO BROOM LOOP,30.31159906,-97.9008067,,,,,
1997-013731 PP,R- 101 Single Family Houses,New,10637 Indigo Broom Loop             C .00000,12/19/1997,Two Story Residence W/Att Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,170000,,1,,Lot: 2 Block: E Subdivision: SENNA HILLS SEC 4,10637 INDIGO BROOM LOOP,30.31159906,-97.9008067,,,,,
1997-013763 BP,R- 101 Single Family Houses,New,8109 Amelia Cove                   A  00000,12/19/1997,New 2 Stry Sf Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,87475,,1,,LOT 54 BLK E JESTER POINT 2 SEC 7,8109 AMELIA COVE,30.39567109,-97.80264706,,,,,
1997-013763 DS,Res. Driveway & Sidewalk,New,8109 Amelia Cove                   A  00000,12/19/1997,New 2 Stry Sf Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,87475,,,,LOT 54 BLK E JESTER POINT 2 SEC 7,8109 AMELIA COVE,30.39567109,-97.80264706,,,,,
1997-013763 EP,R- 101 Single Family Houses,New,8109 Amelia Cove                   A  00000,12/19/1997,New 2 Stry Sf Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,87475,,1,,LOT 54 BLK E JESTER POINT 2 SEC 7,8109 AMELIA COVE,30.39567109,-97.80264706,,,,,
1997-013763 MP,R- 101 Single Family Houses,New,8109 Amelia Cove                   A  00000,12/19/1997,New 2 Stry Sf Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,87475,,1,,LOT 54 BLK E JESTER POINT 2 SEC 7,8109 AMELIA COVE,30.39567109,-97.80264706,,,,,
1997-013763 PP,R- 101 Single Family Houses,New,8109 Amelia Cove                   A  00000,12/19/1997,New 2 Stry Sf Residence W/Att Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,87475,,1,,LOT 54 BLK E JESTER POINT 2 SEC 7,8109 AMELIA COVE,30.39567109,-97.80264706,,,,,
1997-013827 EP,Sign Permit,,2421 Ben White Boulevard East      A?.00000,12/19/1997,Relocate Billboard Out Of Row,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 1-A Block:   Subdivision: DALE WATKINS SUBDIVISION,2421 BEN WHITE BOULEVARD EAST,30.21492287,-97.73712199,,,,,
1997-013894 BP,R- 101 Single Family Houses,New,11500 Medallion Lane                C .00000,12/19/1997,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,176850,,1,,,11500 MEDALLION LANE,30.44302088,-97.80153933,,,,,
1997-013894 DS,Res. Driveway & Sidewalk,New,11500 Medallion Lane                C .00000,12/19/1997,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,176850,,,,,11500 MEDALLION LANE,30.44302088,-97.80153933,,,,,
1997-013894 EP,R- 101 Single Family Houses,New,11500 Medallion Lane                C .00000,12/19/1997,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,176850,,1,,,11500 MEDALLION LANE,30.44302088,-97.80153933,,,,,
1997-013894 MP,R- 101 Single Family Houses,New,11500 Medallion Lane                C .00000,12/19/1997,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,176850,,1,,,11500 MEDALLION LANE,30.44302088,-97.80153933,,,,,
1997-013894 PP,R- 101 Single Family Houses,New,11500 Medallion Lane                C .00000,12/19/1997,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,176850,,1,,,11500 MEDALLION LANE,30.44302088,-97.80153933,,,,,
1997-013899 BP,R- 101 Single Family Houses,New,5004 Valburn Court                 A  00000,12/19/1997,Sf Residence W/Attached Garage & Wood Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,1502400,,1,,,5004 VALBURN COURT,30.37720036,-97.76874163,,,,,
1997-013899 DS,Res. Driveway & Sidewalk,New,5004 Valburn Court                 A  00000,12/19/1997,Sf Residence W/Attached Garage & Wood Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,1502400,,,,,5004 VALBURN COURT,30.37720036,-97.76874163,,,,,
1997-013899 EP,R- 101 Single Family Houses,New,5004 Valburn Court                 A  00000,12/19/1997,Sf Residence W/Attached Garage & Wood Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,1502400,,1,,,5004 VALBURN COURT,30.37720036,-97.76874163,,,,,
1997-013899 MP,R- 101 Single Family Houses,New,5004 Valburn Court                 A  00000,12/19/1997,Sf Residence W/Attached Garage & Wood Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,1502400,,1,,,5004 VALBURN COURT,30.37720036,-97.76874163,,,,,
1997-013899 PP,R- 101 Single Family Houses,New,5004 Valburn Court                 A  00000,12/19/1997,Sf Residence W/Attached Garage & Wood Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,1502400,,1,,,5004 VALBURN COURT,30.37720036,-97.76874163,,,,,
1997-013904 PP,Commercial,Remodel,3209 Interstate Highway 35 South   A  00000,12/19/1997,Pulled Gas Meter-Main Gas Line To Apts,Final,,,,,,,,,,,SOF-X MISSION GRACE WOODS LP,,,,,,GREENWICH,CT,06810,,,,,500,,1,,Lot: 1 Block: B Subdivision: THE KNOLL SUBD,3209 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1997-013904 PP,Commercial,Remodel,3209 Interstate Highway 35 South   A  00000,12/19/1997,Pulled Gas Meter-Main Gas Line To Apts,Final,,,,,,,,,,,MISSION AUSTIN DST,,,,,,OAKTON,VA,22124 2763,,,,,500,,1,,Lot: 1 Block: B Subdivision: THE KNOLL SUBD,3209 INTERSTATE HIGHWAY 35 SOUTH,,,,,,,
1997-013905 EP,Sign Permit,,1538 Anderson Lane East            A?.00000,12/19/1997,Relocate Existing Billboard Out Of Row,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.4811AC OF LOT 1 & 0.223AC OF LOT 2 LANFORD SUBD PLUS ADJ VAC STREET & ROW,1538 ANDERSON LANE EAST,30.33228776,-97.68441717,,,,,
1997-013910 EP,Residential ,Remodel,1503 Kirkwood Road                 A .00000,12/19/1997,New Hvac-Aep/Upgrade Existing Elect Service,Final,,,,,,,,,,,DE PAOLIS LOREZO,,,,,,AUSTIN,TX,78722 1511,,,,,3903,,1,,Lot: 5 Block: B Subdivision: DELWOOD SEC 3,1503 KIRKWOOD ROAD,30.2945627,-97.71415448,,,,,
1997-013910 MP,Residential ,Remodel,1503 Kirkwood Road                 A .00000,12/19/1997,New Hvac-Aep/Upgrade Existing Elect Service,Expired,,,,,,,,,,,DE PAOLIS LOREZO,,,,,,AUSTIN,TX,78722 1511,,,,,3903,,1,,Lot: 5 Block: B Subdivision: DELWOOD SEC 3,1503 KIRKWOOD ROAD,30.2945627,-97.71415448,,,,,
1997-013911 EP,Residential ,Remodel,1123 Ebert Avenue                  A  00000,12/19/1997,Replace Panel,Final,,,,,,,,,,,MAXWELL DUKE E,,,,,,AUSTIN,TX,78721 2544,,,,,300,,1,,LOT 50 BLK 7 BROOKSDALE,1123 EBERT AVENUE,30.26923008,-97.68662859,,,,,
1997-013911 MP,Residential ,Remodel,1123 Ebert Avenue                  A  00000,12/19/1997,Replace Panel,Final,,,,,,,,,,,MAXWELL DUKE E,,,,,,AUSTIN,TX,78721 2544,,,,,300,,1,,LOT 50 BLK 7 BROOKSDALE,1123 EBERT AVENUE,30.26923008,-97.68662859,,,,,
1997-013914 EP,Commercial,Remodel,9070 Research Boulevard            A  00304,12/19/1997,Change Out Existing Electrical Panel,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,6.3902 AC OF LOT 1 & 3.1200 AC OF LOT 2 M W J SUBD,9070 RESEARCH BOULEVARD,30.3730901,-97.72785514,,,,,
1997-013915 BP,C-1000 Commercial Remodel,Remodel,606 West Avenue                   A  00200,12/19/1997,"Replace Grid,Ceiling & Lights In Ofcs For Psp",VOID,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,LOT 1-6 OLT 1 DIV E ROBINSON J H SUBD & LOT 1-2 OLT 1 DIV E ROBINSON E B SUBD,606 WEST AVENUE,30.43478977,-97.62329387,,,,,
1997-013915 EP,C-1000 Commercial Remodel,Remodel,606 West Avenue                   A  00200,12/19/1997,"Replace Grid,Ceiling & Lights In Ofcs For Psp",Final,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,LOT 1-6 OLT 1 DIV E ROBINSON J H SUBD & LOT 1-2 OLT 1 DIV E ROBINSON E B SUBD,606 WEST AVENUE,30.43478977,-97.62329387,,,,,
1997-013915 MP,C-1000 Commercial Remodel,Remodel,606 West Avenue                   A  00200,12/19/1997,"Replace Grid,Ceiling & Lights In Ofcs For Psp",VOID,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,LOT 1-6 OLT 1 DIV E ROBINSON J H SUBD & LOT 1-2 OLT 1 DIV E ROBINSON E B SUBD,606 WEST AVENUE,30.43478977,-97.62329387,,,,,
1997-013916 EP,Commercial,Remodel,7500 F M Road 1327                 A? 00000,12/19/1997,Electric For Telephone Cabinet (Eud),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,7500 F M ROAD 1327,,,,,,,
1997-013916 MP,Commercial,Remodel,7500 F M Road 1327                 A? 00000,12/19/1997,Electric For Telephone Cabinet (Eud),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,7500 F M ROAD 1327,,,,,,,
1997-013917 PP,Commercial,Remodel,9705 Research Boulevard            A C00000,12/19/1997,Gas Test Only,VOID,,,,,,,,,,,CAPITAL OF TEXAS JOINT VENTURE % ONE FULL MOON INC ATTN RICHARD E FERRELL,,,,,,DALLAS,TX,75231 2306,,,,,500,,1,,,9705 RESEARCH BOULEVARD,30.39062133,-97.74446841,,,,,
1997-013920 BP,C-1000 Commercial Remodel,Remodel,3913 Todd Lane                     A  00312,12/19/1997,Remodel To Expand Office,Final,,,,,,,,,,,,,,,,,,,,,,,,38000,,1,,Lot: 2 Block:   Subdivision: COMSITE TWO,3913 TODD LANE,30.21196389,-97.73602369,,,,,
1997-013920 EP,C-1000 Commercial Remodel,Remodel,3913 Todd Lane                     A  00312,12/19/1997,Remodel To Expand Office,Final,,,,,,,,,,,,,,,,,,,,,,,,38000,,1,,Lot: 2 Block:   Subdivision: COMSITE TWO,3913 TODD LANE,30.21196389,-97.73602369,,,,,
1997-013920 MP,C-1000 Commercial Remodel,Remodel,3913 Todd Lane                     A  00312,12/19/1997,Remodel To Expand Office,Final,,,,,,,,,,,,,,,,,,,,,,,,38000,,1,,Lot: 2 Block:   Subdivision: COMSITE TWO,3913 TODD LANE,30.21196389,-97.73602369,,,,,
1997-013920 PP,C-1000 Commercial Remodel,Remodel,3913 Todd Lane                     A  00312,12/19/1997,Remodel To Expand Office,Final,,,,,,,,,,,,,,,,,,,,,,,,38000,,1,,Lot: 2 Block:   Subdivision: COMSITE TWO,3913 TODD LANE,30.21196389,-97.73602369,,,,,
1997-013921 BP,C-1000 Commercial Remodel,Remodel,4703 Congress Avenue South         A  00000,12/19/1997,Repair Soffit & Facial Trim,Final,,,,,,,,,,,J I V INVESTMENTS L P % JACOB VITAS,,,,,,AUSTIN,TX,78739 7619,,,,,1200,,1,,Lot: 1 Block:   Subdivision: THOMAS FARRELL SUBDIVISION NO. 2,4703 CONGRESS AVENUE SOUTH,30.21482296,-97.76871186,,,,,
