permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1998-004520 MP,C-1000 Commercial Remodel,Remodel,500 Lamar Boulevard North         A  00120,06/25/1998,Chg Use To Retail & Remodel,Final,,,,,,,,,,,,,,,,,,,,,,,,73000,,1,,Lot: 10 Block: 2 Subdivision:  ,500 LAMAR BOULEVARD NORTH,30.26071677,-97.7589393,,,,,
1998-004520 PP,C-1000 Commercial Remodel,Remodel,500 Lamar Boulevard North         A  00120,06/25/1998,Chg Use To Retail & Remodel,Final,,,,,,,,,,,,,,,,,,,,,,,,73000,,1,,Lot: 10 Block: 2 Subdivision:  ,500 LAMAR BOULEVARD NORTH,30.26071677,-97.7589393,,,,,
1998-004997 BP,Commercial,Remodel,5800 Cougar Drive                  A C00000,06/25/1998,Repair Comm To Min Stds 10 Days Occupied,Final,,,,,,,,,,,HWSAP LP,,,,,,AUSTIN,TX,78731 3659,,,,,100,,1,,Lot: 11 Block: B Subdivision: HEATHERWOOD,5800 COUGAR DRIVE,30.20798114,-97.78612183,,,,,
1998-004997 PP,Commercial,Remodel,5800 Cougar Drive                  A C00000,06/25/1998,Repair Comm To Min Stds 10 Days Occupied,Final,,,,,,,,,,,HWSAP LP,,,,,,AUSTIN,TX,78731 3659,,,,,100,,1,,Lot: 11 Block: B Subdivision: HEATHERWOOD,5800 COUGAR DRIVE,30.20798114,-97.78612183,,,,,
1998-005038 BP,C- 649 Demolition All Other Bldgs Com,Demolition,5100  5 Street East                A  00000,06/25/1998,Demolition Portion 2900 Sq Ft Of Commercial,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.9800 AC OF DEETS E H ET AL ESTATE,5100 5 STREET EAST,30.25234294,-97.69784225,,,,,
1998-005040 BP,,,5100  5 Street East                A  00000,06/25/1998,Repair To Min Stds 90 Days-Commercial,Expired,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,0.9800 AC OF DEETS E H ET AL ESTATE,5100 5 STREET EAST,30.25234294,-97.69784225,,,,,
1998-005040 MP,,,5100  5 Street East                A  00000,06/25/1998,Repair To Min Stds 90 Days-Commercial,Expired,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,0.9800 AC OF DEETS E H ET AL ESTATE,5100 5 STREET EAST,30.25234294,-97.69784225,,,,,
1998-005040 PP,,,5100  5 Street East                A  00000,06/25/1998,Repair To Min Stds 90 Days-Commercial,Expired,,,,,,,,,,,,,,,,,,,,,,,,15000,,1,,0.9800 AC OF DEETS E H ET AL ESTATE,5100 5 STREET EAST,30.25234294,-97.69784225,,,,,
1998-006508 BP,"C- 324 Office, Bank & Professional Bldgs",New,4413 Spicewood Springs Road        A .00000,06/25/1998,New 2 Stry Office Building,Final,,,,,,,,,,,MMS PROPERTIES LLC,,,,,,AUSTIN,TX,78731 2910,,,,,1000000,,1,,,4413 SPICEWOOD SPRINGS ROAD,30.37337769,-97.75913869,,,,,
1998-006508 EP,"C- 324 Office, Bank & Professional Bldgs",New,4413 Spicewood Springs Road        A .00000,06/25/1998,New 2 Stry Office Building,Final,,,,,,,,,,,MMS PROPERTIES LLC,,,,,,AUSTIN,TX,78731 2910,,,,,1000000,,1,,,4413 SPICEWOOD SPRINGS ROAD,30.37337769,-97.75913869,,,,,
1998-006508 MP,"C- 324 Office, Bank & Professional Bldgs",New,4413 Spicewood Springs Road        A .00000,06/25/1998,New 2 Stry Office Building,Final,,,,,,,,,,,MMS PROPERTIES LLC,,,,,,AUSTIN,TX,78731 2910,,,,,1000000,,1,,,4413 SPICEWOOD SPRINGS ROAD,30.37337769,-97.75913869,,,,,
1998-006508 PP,"C- 324 Office, Bank & Professional Bldgs",New,4413 Spicewood Springs Road        A .00000,06/25/1998,New 2 Stry Office Building,Final,,,,,,,,,,,MMS PROPERTIES LLC,,,,,,AUSTIN,TX,78731 2910,,,,,1000000,,1,,,4413 SPICEWOOD SPRINGS ROAD,30.37337769,-97.75913869,,,,,
1998-006954 BP,C- 327 Stores & Customer Services,New,3501 Guadalupe Street              A .00000,06/25/1998,Shell Building,Final,,,,,,,,,,,ABGN CORPORATION,,,,,,AUSTIN,TX,78746 1010,,,,,60000,,1,,LOT 1&2 LOT 3 *LESS S 5FT BLK 1 OLT 77 DIV B STEINLE ADDN,3501 GUADALUPE STREET,30.3013897,-97.73865986,,,,,
1998-006954 DS,Com. Driveway & Sidewalk,New,3501 Guadalupe Street              A .00000,06/25/1998,Shell Building,Final,,,,,,,,,,,ABGN CORPORATION,,,,,,AUSTIN,TX,78746 1010,,,,,60000,,,,LOT 1&2 LOT 3 *LESS S 5FT BLK 1 OLT 77 DIV B STEINLE ADDN,3501 GUADALUPE STREET,30.3013897,-97.73865986,,,,,
1998-006954 EP,C- 327 Stores & Customer Services,New,3501 Guadalupe Street              A .00000,06/25/1998,Shell Building,Final,,,,,,,,,,,ABGN CORPORATION,,,,,,AUSTIN,TX,78746 1010,,,,,60000,,1,,LOT 1&2 LOT 3 *LESS S 5FT BLK 1 OLT 77 DIV B STEINLE ADDN,3501 GUADALUPE STREET,30.3013897,-97.73865986,,,,,
1998-006954 MP,C- 327 Stores & Customer Services,New,3501 Guadalupe Street              A .00000,06/25/1998,Shell Building,VOID,,,,,,,,,,,ABGN CORPORATION,,,,,,AUSTIN,TX,78746 1010,,,,,60000,,1,,LOT 1&2 LOT 3 *LESS S 5FT BLK 1 OLT 77 DIV B STEINLE ADDN,3501 GUADALUPE STREET,30.3013897,-97.73865986,,,,,
1998-006954 PP,C- 327 Stores & Customer Services,New,3501 Guadalupe Street              A .00000,06/25/1998,Shell Building,Final,,,,,,,,,,,ABGN CORPORATION,,,,,,AUSTIN,TX,78746 1010,,,,,60000,,1,,LOT 1&2 LOT 3 *LESS S 5FT BLK 1 OLT 77 DIV B STEINLE ADDN,3501 GUADALUPE STREET,30.3013897,-97.73865986,,,,,
1998-007451 BP,R- 101 Single Family Houses,New,2004 Wilson Street                 A  00000,06/25/1998,New 2sty Res W/Att Garage Cvd Front/Rear Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,85000,,1,,"Lot: 3A Block:   Subdivision: SIMON GILLIS, AMENDED PLAT OF LOTS 1-3, SWEETMANS ADTN OF LOTS 5-7 BLK B6",2004 WILSON STREET,30.24463039,-97.75484772,,,,,
1998-007451 DS,Res. Driveway & Sidewalk,New,2004 Wilson Street                 A  00000,06/25/1998,New 2sty Res W/Att Garage Cvd Front/Rear Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,85000,,,,"Lot: 3A Block:   Subdivision: SIMON GILLIS, AMENDED PLAT OF LOTS 1-3, SWEETMANS ADTN OF LOTS 5-7 BLK B6",2004 WILSON STREET,30.24463039,-97.75484772,,,,,
1998-007451 EP,R- 101 Single Family Houses,New,2004 Wilson Street                 A  00000,06/25/1998,New 2sty Res W/Att Garage Cvd Front/Rear Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,85000,,1,,"Lot: 3A Block:   Subdivision: SIMON GILLIS, AMENDED PLAT OF LOTS 1-3, SWEETMANS ADTN OF LOTS 5-7 BLK B6",2004 WILSON STREET,30.24463039,-97.75484772,,,,,
1998-007451 MP,R- 101 Single Family Houses,New,2004 Wilson Street                 A  00000,06/25/1998,New 2sty Res W/Att Garage Cvd Front/Rear Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,85000,,1,,"Lot: 3A Block:   Subdivision: SIMON GILLIS, AMENDED PLAT OF LOTS 1-3, SWEETMANS ADTN OF LOTS 5-7 BLK B6",2004 WILSON STREET,30.24463039,-97.75484772,,,,,
1998-007451 PP,R- 101 Single Family Houses,New,2004 Wilson Street                 A  00000,06/25/1998,New 2sty Res W/Att Garage Cvd Front/Rear Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,85000,,1,,"Lot: 3A Block:   Subdivision: SIMON GILLIS, AMENDED PLAT OF LOTS 1-3, SWEETMANS ADTN OF LOTS 5-7 BLK B6",2004 WILSON STREET,30.24463039,-97.75484772,,,,,
1998-007605 BP,R- 101 Single Family Houses,New,2105  3 Street East                A  00000,06/25/1998,Sf Residence W/Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,1,,Lot: 9 Block:   Subdivision: FAIR GROUNDS ADDN OUTLOTS 23 24 DIV O,2105 3 STREET EAST,30.25757713,-97.7205477,,,,,
1998-007605 DS,Res. Driveway & Sidewalk,New,2105  3 Street East                A  00000,06/25/1998,Sf Residence W/Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,,,Lot: 9 Block:   Subdivision: FAIR GROUNDS ADDN OUTLOTS 23 24 DIV O,2105 3 STREET EAST,30.25757713,-97.7205477,,,,,
1998-007605 EP,R- 101 Single Family Houses,New,2105  3 Street East                A  00000,06/25/1998,Sf Residence W/Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,1,,Lot: 9 Block:   Subdivision: FAIR GROUNDS ADDN OUTLOTS 23 24 DIV O,2105 3 STREET EAST,30.25757713,-97.7205477,,,,,
1998-007605 MP,R- 101 Single Family Houses,New,2105  3 Street East                A  00000,06/25/1998,Sf Residence W/Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,1,,Lot: 9 Block:   Subdivision: FAIR GROUNDS ADDN OUTLOTS 23 24 DIV O,2105 3 STREET EAST,30.25757713,-97.7205477,,,,,
1998-007605 PP,R- 101 Single Family Houses,New,2105  3 Street East                A  00000,06/25/1998,Sf Residence W/Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,1,,Lot: 9 Block:   Subdivision: FAIR GROUNDS ADDN OUTLOTS 23 24 DIV O,2105 3 STREET EAST,30.25757713,-97.7205477,,,,,
1998-007608 BP,R- 101 Single Family Houses,New,2810 Castro Street                 A  00000,06/25/1998,Sf Residence W/Wood Deck & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,1,,Lot: 23 Block: 6 Subdivision: CHERNOSKY SUBD NO 12,2810 CASTRO STREET,30.26270458,-97.70767049,,,,,
1998-007608 DS,Res. Driveway & Sidewalk,New,2810 Castro Street                 A  00000,06/25/1998,Sf Residence W/Wood Deck & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,,,Lot: 23 Block: 6 Subdivision: CHERNOSKY SUBD NO 12,2810 CASTRO STREET,30.26270458,-97.70767049,,,,,
1998-007608 EP,R- 101 Single Family Houses,New,2810 Castro Street                 A  00000,06/25/1998,Sf Residence W/Wood Deck & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,1,,Lot: 23 Block: 6 Subdivision: CHERNOSKY SUBD NO 12,2810 CASTRO STREET,30.26270458,-97.70767049,,,,,
1998-007608 MP,R- 101 Single Family Houses,New,2810 Castro Street                 A  00000,06/25/1998,Sf Residence W/Wood Deck & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,1,,Lot: 23 Block: 6 Subdivision: CHERNOSKY SUBD NO 12,2810 CASTRO STREET,30.26270458,-97.70767049,,,,,
1998-007608 PP,R- 101 Single Family Houses,New,2810 Castro Street                 A  00000,06/25/1998,Sf Residence W/Wood Deck & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,42933,,1,,Lot: 23 Block: 6 Subdivision: CHERNOSKY SUBD NO 12,2810 CASTRO STREET,30.26270458,-97.70767049,,,,,
1998-007676 BP,R- 101 Single Family Houses,New,3514 Sawmill Drive                 C  00000,06/25/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140000,,1,,"Lot: 19 Block:   Subdivision: OAK CREEK PARKE, SECTION FIVE",3514 SAWMILL DRIVE,30.18205458,-97.85295964,,,,,
1998-007676 DS,Res. Driveway & Sidewalk,New,3514 Sawmill Drive                 C  00000,06/25/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140000,,,,"Lot: 19 Block:   Subdivision: OAK CREEK PARKE, SECTION FIVE",3514 SAWMILL DRIVE,30.18205458,-97.85295964,,,,,
1998-007676 EP,R- 101 Single Family Houses,New,3514 Sawmill Drive                 C  00000,06/25/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140000,,1,,"Lot: 19 Block:   Subdivision: OAK CREEK PARKE, SECTION FIVE",3514 SAWMILL DRIVE,30.18205458,-97.85295964,,,,,
1998-007676 MP,R- 101 Single Family Houses,New,3514 Sawmill Drive                 C  00000,06/25/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140000,,1,,"Lot: 19 Block:   Subdivision: OAK CREEK PARKE, SECTION FIVE",3514 SAWMILL DRIVE,30.18205458,-97.85295964,,,,,
1998-007676 PP,R- 101 Single Family Houses,New,3514 Sawmill Drive                 C  00000,06/25/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140000,,1,,"Lot: 19 Block:   Subdivision: OAK CREEK PARKE, SECTION FIVE",3514 SAWMILL DRIVE,30.18205458,-97.85295964,,,,,
1998-007747 BP,R- 101 Single Family Houses,New,2009 Hallshire Court               C  00000,06/25/1998,New Two Story Res W/Att Gar & Porch & Entry &,Final,,,,,,,,,,,,,,,,,,,,,,,,84999,,1,,LOT 13 BLK D HILLCREST SEC 1,2009 HALLSHIRE COURT,30.15628121,-97.83687922,,,,,
1998-007747 DS,Res. Driveway & Sidewalk,New,2009 Hallshire Court               C  00000,06/25/1998,New Two Story Res W/Att Gar & Porch & Entry &,Final,,,,,,,,,,,,,,,,,,,,,,,,84999,,,,LOT 13 BLK D HILLCREST SEC 1,2009 HALLSHIRE COURT,30.15628121,-97.83687922,,,,,
1998-007747 EP,R- 101 Single Family Houses,New,2009 Hallshire Court               C  00000,06/25/1998,New Two Story Res W/Att Gar & Porch & Entry &,Final,,,,,,,,,,,,,,,,,,,,,,,,84999,,1,,LOT 13 BLK D HILLCREST SEC 1,2009 HALLSHIRE COURT,30.15628121,-97.83687922,,,,,
1998-007747 MP,R- 101 Single Family Houses,New,2009 Hallshire Court               C  00000,06/25/1998,New Two Story Res W/Att Gar & Porch & Entry &,Final,,,,,,,,,,,,,,,,,,,,,,,,84999,,1,,LOT 13 BLK D HILLCREST SEC 1,2009 HALLSHIRE COURT,30.15628121,-97.83687922,,,,,
1998-007747 PP,R- 101 Single Family Houses,New,2009 Hallshire Court               C  00000,06/25/1998,New Two Story Res W/Att Gar & Porch & Entry &,Final,,,,,,,,,,,,,,,,,,,,,,,,84999,,1,,LOT 13 BLK D HILLCREST SEC 1,2009 HALLSHIRE COURT,30.15628121,-97.83687922,,,,,
1998-007780 BP,R- 101 Single Family Houses,New,6400 Taylorcrest Drive             C .00000,06/25/1998,New 1stry Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,83570,,1,,Lot: 1 Block: 19 Subdivision: VILLAGE AT WESTERN OAKS SECTION 16-C,6400 TAYLORCREST DRIVE,30.21045454,-97.88156068,,,,,
1998-007780 DS,Res. Driveway & Sidewalk,New,6400 Taylorcrest Drive             C .00000,06/25/1998,New 1stry Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,83570,,,,Lot: 1 Block: 19 Subdivision: VILLAGE AT WESTERN OAKS SECTION 16-C,6400 TAYLORCREST DRIVE,30.21045454,-97.88156068,,,,,
1998-007780 EP,R- 101 Single Family Houses,New,6400 Taylorcrest Drive             C .00000,06/25/1998,New 1stry Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,83570,,1,,Lot: 1 Block: 19 Subdivision: VILLAGE AT WESTERN OAKS SECTION 16-C,6400 TAYLORCREST DRIVE,30.21045454,-97.88156068,,,,,
1998-007780 MP,R- 101 Single Family Houses,New,6400 Taylorcrest Drive             C .00000,06/25/1998,New 1stry Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,83570,,1,,Lot: 1 Block: 19 Subdivision: VILLAGE AT WESTERN OAKS SECTION 16-C,6400 TAYLORCREST DRIVE,30.21045454,-97.88156068,,,,,
1998-007780 PP,R- 101 Single Family Houses,New,6400 Taylorcrest Drive             C .00000,06/25/1998,New 1stry Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,83570,,1,,Lot: 1 Block: 19 Subdivision: VILLAGE AT WESTERN OAKS SECTION 16-C,6400 TAYLORCREST DRIVE,30.21045454,-97.88156068,,,,,
1998-007830 BP,R- 434 Addition & Alterations,Addition,3624 Malone Drive                  A  00000,06/25/1998,Addn Living/Storage & Cov\'D Porch Exist Resid,Expired,,,,,,,,,,,,,,,,,,,,,,,,20000,,1,,"Lot: 17 Block:   Subdivision: OAK CREEK PARKE, SECTION FIVE",3624 MALONE DRIVE,30.18180041,-97.85460437,,,,,
1998-007830 EP,R- 434 Addition & Alterations,Addition,3624 Malone Drive                  A  00000,06/25/1998,Addn Living/Storage & Cov\'D Porch Exist Resid,VOID,,,,,,,,,,,,,,,,,,,,,,,,20000,,1,,"Lot: 17 Block:   Subdivision: OAK CREEK PARKE, SECTION FIVE",3624 MALONE DRIVE,30.18180041,-97.85460437,,,,,
1998-007830 MP,R- 434 Addition & Alterations,Addition,3624 Malone Drive                  A  00000,06/25/1998,Addn Living/Storage & Cov\'D Porch Exist Resid,VOID,,,,,,,,,,,,,,,,,,,,,,,,20000,,1,,"Lot: 17 Block:   Subdivision: OAK CREEK PARKE, SECTION FIVE",3624 MALONE DRIVE,30.18180041,-97.85460437,,,,,
1998-007834 BP,R- 101 Single Family Houses,New,8029 Bottlebrush Drive             A  00000,06/25/1998,New 1sty Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,1,,,8029 BOTTLEBRUSH DRIVE,30.39246838,-97.80021051,,,,,
1998-007834 DS,Res. Driveway & Sidewalk,New,8029 Bottlebrush Drive             A  00000,06/25/1998,New 1sty Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,,,,8029 BOTTLEBRUSH DRIVE,30.39246838,-97.80021051,,,,,
1998-007834 EP,R- 101 Single Family Houses,New,8029 Bottlebrush Drive             A  00000,06/25/1998,New 1sty Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,1,,,8029 BOTTLEBRUSH DRIVE,30.39246838,-97.80021051,,,,,
1998-007834 MP,R- 101 Single Family Houses,New,8029 Bottlebrush Drive             A  00000,06/25/1998,New 1sty Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,1,,,8029 BOTTLEBRUSH DRIVE,30.39246838,-97.80021051,,,,,
1998-007834 PP,R- 101 Single Family Houses,New,8029 Bottlebrush Drive             A  00000,06/25/1998,New 1sty Residence W/Att Garage Porch/Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,110000,,1,,,8029 BOTTLEBRUSH DRIVE,30.39246838,-97.80021051,,,,,
1998-007835 BP,R- 101 Single Family Houses,New,3709 Weatherhill Cove              C  00000,06/25/1998,New 2 Stry Resid & Att Garage/Portico/Entry/,Final,,,,,,,,,,,,,,,,,,,,,,,,146580,,1,,,3709 WEATHERHILL COVE,30.35390185,-97.84112538,,,,,
1998-007835 DS,Res. Driveway & Sidewalk,New,3709 Weatherhill Cove              C  00000,06/25/1998,New 2 Stry Resid & Att Garage/Portico/Entry/,Final,,,,,,,,,,,,,,,,,,,,,,,,146580,,,,,3709 WEATHERHILL COVE,30.35390185,-97.84112538,,,,,
1998-007835 EP,R- 101 Single Family Houses,New,3709 Weatherhill Cove              C  00000,06/25/1998,New 2 Stry Resid & Att Garage/Portico/Entry/,Final,,,,,,,,,,,,,,,,,,,,,,,,146580,,1,,,3709 WEATHERHILL COVE,30.35390185,-97.84112538,,,,,
1998-007835 MP,R- 101 Single Family Houses,New,3709 Weatherhill Cove              C  00000,06/25/1998,New 2 Stry Resid & Att Garage/Portico/Entry/,Final,,,,,,,,,,,,,,,,,,,,,,,,146580,,1,,,3709 WEATHERHILL COVE,30.35390185,-97.84112538,,,,,
1998-007835 PP,R- 101 Single Family Houses,New,3709 Weatherhill Cove              C  00000,06/25/1998,New 2 Stry Resid & Att Garage/Portico/Entry/,Final,,,,,,,,,,,,,,,,,,,,,,,,146580,,1,,,3709 WEATHERHILL COVE,30.35390185,-97.84112538,,,,,
1998-007877 BP,C-1000 Commercial Remodel,Interior Demo Non-Structural,4900 Fairview Drive                A C00000,06/25/1998,Relocate/Remodel Portable Classroom,Final,,,,,,,,,,,AUSTIN INDEPENDENT SCHOOL DISTRICT,,,,,,AUSTIN,TX,78703 5338,,,,,8100,,1,,,4900 FAIRVIEW DRIVE,30.33070319,-97.75996097,,,,,
1998-007877 EP,C-1000 Commercial Remodel,Interior Demo Non-Structural,4900 Fairview Drive                A C00000,06/25/1998,Relocate/Remodel Portable Classroom,Final,,,,,,,,,,,AUSTIN INDEPENDENT SCHOOL DISTRICT,,,,,,AUSTIN,TX,78703 5338,,,,,8100,,1,,,4900 FAIRVIEW DRIVE,30.33070319,-97.75996097,,,,,
1998-007877 MP,C-1000 Commercial Remodel,Interior Demo Non-Structural,4900 Fairview Drive                A C00000,06/25/1998,Relocate/Remodel Portable Classroom,Final,,,,,,,,,,,AUSTIN INDEPENDENT SCHOOL DISTRICT,,,,,,AUSTIN,TX,78703 5338,,,,,8100,,1,,,4900 FAIRVIEW DRIVE,30.33070319,-97.75996097,,,,,
1998-007877 PP,C-1000 Commercial Remodel,Interior Demo Non-Structural,4900 Fairview Drive                A C00000,06/25/1998,Relocate/Remodel Portable Classroom,Final,,,,,,,,,,,AUSTIN INDEPENDENT SCHOOL DISTRICT,,,,,,AUSTIN,TX,78703 5338,,,,,8100,,1,,,4900 FAIRVIEW DRIVE,30.33070319,-97.75996097,,,,,
1998-007878 BP,C-1000 Commercial Remodel,Interior Demo Non-Structural,4900 Fairview Drive                A D00000,06/25/1998,Relocate/Remodel Portable Classroom,Final,,,,,,,,,,,AUSTIN INDEPENDENT SCHOOL DISTRICT,,,,,,AUSTIN,TX,78703 5338,,,,,8100,,1,,,4900 FAIRVIEW DRIVE,30.33070319,-97.75996097,,,,,
1998-007878 EP,C-1000 Commercial Remodel,Interior Demo Non-Structural,4900 Fairview Drive                A D00000,06/25/1998,Relocate/Remodel Portable Classroom,Final,,,,,,,,,,,AUSTIN INDEPENDENT SCHOOL DISTRICT,,,,,,AUSTIN,TX,78703 5338,,,,,8100,,1,,,4900 FAIRVIEW DRIVE,30.33070319,-97.75996097,,,,,
1998-007878 MP,C-1000 Commercial Remodel,Interior Demo Non-Structural,4900 Fairview Drive                A D00000,06/25/1998,Relocate/Remodel Portable Classroom,Final,,,,,,,,,,,AUSTIN INDEPENDENT SCHOOL DISTRICT,,,,,,AUSTIN,TX,78703 5338,,,,,8100,,1,,,4900 FAIRVIEW DRIVE,30.33070319,-97.75996097,,,,,
