permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1995-006892 PP,R- 101 Single Family Houses,New,10008 China Garden Cove             C .00000,06/26/1995,New Two Story Res W/Att Brzwy & Garage & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,164850,,1,,,10008 CHINA GARDEN COVE,30.37414955,-97.84594211,,,,,
1995-006896 BP,R- 101 Single Family Houses,New,12925 Scofield Farms Drive          A  00000,06/26/1995,New Two Story Res W/Att Gar & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,120715,,1,,,12925 SCOFIELD FARMS DRIVE,30.4176041,-97.68151526,,,,,
1995-006896 DS,Res. Driveway & Sidewalk,New,12925 Scofield Farms Drive          A  00000,06/26/1995,New Two Story Res W/Att Gar & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,120715,,,,,12925 SCOFIELD FARMS DRIVE,30.4176041,-97.68151526,,,,,
1995-006896 EP,R- 101 Single Family Houses,New,12925 Scofield Farms Drive          A  00000,06/26/1995,New Two Story Res W/Att Gar & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,120715,,1,,,12925 SCOFIELD FARMS DRIVE,30.4176041,-97.68151526,,,,,
1995-006896 MP,R- 101 Single Family Houses,New,12925 Scofield Farms Drive          A  00000,06/26/1995,New Two Story Res W/Att Gar & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,120715,,1,,,12925 SCOFIELD FARMS DRIVE,30.4176041,-97.68151526,,,,,
1995-006896 PP,R- 101 Single Family Houses,New,12925 Scofield Farms Drive          A  00000,06/26/1995,New Two Story Res W/Att Gar & Entry,Final,,,,,,,,,,,,,,,,,,,,,,,,120715,,1,,,12925 SCOFIELD FARMS DRIVE,30.4176041,-97.68151526,,,,,
1995-006980 BP,R- 101 Single Family Houses,New,11115 Readvill Lane                 C  00000,06/26/1995,New 2 Stry Resid Att Garage Cvrd Porch,VOID,,,,,,,,,,,,,,,,,,,,,,,,124600,,1,,"Lot: 24 Block:   Subdivision: CIRCLE C RANCH PHASE B SEC 12, AMENDED PLAT OF",11115 READVILL LANE,30.18592151,-97.89303455,,,,,
1995-006980 EP,R- 101 Single Family Houses,New,11115 Readvill Lane                 C  00000,06/26/1995,New 2 Stry Resid Att Garage Cvrd Porch,VOID,,,,,,,,,,,,,,,,,,,,,,,,124600,,1,,"Lot: 24 Block:   Subdivision: CIRCLE C RANCH PHASE B SEC 12, AMENDED PLAT OF",11115 READVILL LANE,30.18592151,-97.89303455,,,,,
1995-006980 MP,R- 101 Single Family Houses,New,11115 Readvill Lane                 C  00000,06/26/1995,New 2 Stry Resid Att Garage Cvrd Porch,VOID,,,,,,,,,,,,,,,,,,,,,,,,124600,,1,,"Lot: 24 Block:   Subdivision: CIRCLE C RANCH PHASE B SEC 12, AMENDED PLAT OF",11115 READVILL LANE,30.18592151,-97.89303455,,,,,
1995-006980 PP,R- 101 Single Family Houses,New,11115 Readvill Lane                 C  00000,06/26/1995,New 2 Stry Resid Att Garage Cvrd Porch,VOID,,,,,,,,,,,,,,,,,,,,,,,,124600,,1,,"Lot: 24 Block:   Subdivision: CIRCLE C RANCH PHASE B SEC 12, AMENDED PLAT OF",11115 READVILL LANE,30.18592151,-97.89303455,,,,,
1995-006981 BP,R- 101 Single Family Houses,New,11315 Pompey Court                  C  00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Expired,,,,,,,,,,,,,,,,,,,,,,,,128905,,1,,Lot: 33 Block: SS Subdivision: CIRCLE C RANCH PH B SEC 14,11315 POMPEY COURT,30.18275487,-97.89312006,,,,,
1995-006981 EP,R- 101 Single Family Houses,New,11315 Pompey Court                  C  00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,VOID,,,,,,,,,,,,,,,,,,,,,,,,128905,,1,,Lot: 33 Block: SS Subdivision: CIRCLE C RANCH PH B SEC 14,11315 POMPEY COURT,30.18275487,-97.89312006,,,,,
1995-006981 MP,R- 101 Single Family Houses,New,11315 Pompey Court                  C  00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,VOID,,,,,,,,,,,,,,,,,,,,,,,,128905,,1,,Lot: 33 Block: SS Subdivision: CIRCLE C RANCH PH B SEC 14,11315 POMPEY COURT,30.18275487,-97.89312006,,,,,
1995-006981 PP,R- 101 Single Family Houses,New,11315 Pompey Court                  C  00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,VOID,,,,,,,,,,,,,,,,,,,,,,,,128905,,1,,Lot: 33 Block: SS Subdivision: CIRCLE C RANCH PH B SEC 14,11315 POMPEY COURT,30.18275487,-97.89312006,,,,,
1995-006986 BP,R- 101 Single Family Houses,New,6025 Mordred Lane                  C  00000,06/26/1995,1 Stry Resid Att Garage Cvrd Porch & Deck,Expired,,,,,,,,,,,,,,,,,,,,,,,,103915,,1,,Lot: 38 Block: X Subdivision: CIRCLE C RANCH PH B SEC 15,6025 MORDRED LANE,30.18182865,-97.89387393,,,,,
1995-006986 EP,R- 101 Single Family Houses,New,6025 Mordred Lane                  C  00000,06/26/1995,1 Stry Resid Att Garage Cvrd Porch & Deck,VOID,,,,,,,,,,,,,,,,,,,,,,,,103915,,1,,Lot: 38 Block: X Subdivision: CIRCLE C RANCH PH B SEC 15,6025 MORDRED LANE,30.18182865,-97.89387393,,,,,
1995-006986 MP,R- 101 Single Family Houses,New,6025 Mordred Lane                  C  00000,06/26/1995,1 Stry Resid Att Garage Cvrd Porch & Deck,VOID,,,,,,,,,,,,,,,,,,,,,,,,103915,,1,,Lot: 38 Block: X Subdivision: CIRCLE C RANCH PH B SEC 15,6025 MORDRED LANE,30.18182865,-97.89387393,,,,,
1995-006986 PP,R- 101 Single Family Houses,New,6025 Mordred Lane                  C  00000,06/26/1995,1 Stry Resid Att Garage Cvrd Porch & Deck,VOID,,,,,,,,,,,,,,,,,,,,,,,,103915,,1,,Lot: 38 Block: X Subdivision: CIRCLE C RANCH PH B SEC 15,6025 MORDRED LANE,30.18182865,-97.89387393,,,,,
1995-006990 BP,R- 101 Single Family Houses,New,6806 Gaur Drive                    C  00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch & Cvrd Pato,Expired,,,,,,,,,,,,,,,,,,,,,,,,102900,,1,,Lot: 18 Block: M Subdivision: CIRCLE C RANCH PH A SEC 4,6806 GAUR DRIVE,30.21162457,-97.88737492,,,,,
1995-006990 EP,R- 101 Single Family Houses,New,6806 Gaur Drive                    C  00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch & Cvrd Pato,VOID,,,,,,,,,,,,,,,,,,,,,,,,102900,,1,,Lot: 18 Block: M Subdivision: CIRCLE C RANCH PH A SEC 4,6806 GAUR DRIVE,30.21162457,-97.88737492,,,,,
1995-006990 MP,R- 101 Single Family Houses,New,6806 Gaur Drive                    C  00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch & Cvrd Pato,VOID,,,,,,,,,,,,,,,,,,,,,,,,102900,,1,,Lot: 18 Block: M Subdivision: CIRCLE C RANCH PH A SEC 4,6806 GAUR DRIVE,30.21162457,-97.88737492,,,,,
1995-006990 PP,R- 101 Single Family Houses,New,6806 Gaur Drive                    C  00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch & Cvrd Pato,VOID,,,,,,,,,,,,,,,,,,,,,,,,102900,,1,,Lot: 18 Block: M Subdivision: CIRCLE C RANCH PH A SEC 4,6806 GAUR DRIVE,30.21162457,-97.88737492,,,,,
1995-006998 BP,R- 101 Single Family Houses,New,16833 Squaw Valley Lane             C .00000,06/26/1995,New 1 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,96355,,1,,,16833 SQUAW VALLEY LANE,30.51184017,-97.74572808,,,,,
1995-006998 EP,R- 101 Single Family Houses,New,16833 Squaw Valley Lane             C .00000,06/26/1995,New 1 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,96355,,1,,,16833 SQUAW VALLEY LANE,30.51184017,-97.74572808,,,,,
1995-006998 MP,R- 101 Single Family Houses,New,16833 Squaw Valley Lane             C .00000,06/26/1995,New 1 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,96355,,1,,,16833 SQUAW VALLEY LANE,30.51184017,-97.74572808,,,,,
1995-006998 PP,R- 101 Single Family Houses,New,16833 Squaw Valley Lane             C .00000,06/26/1995,New 1 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,96355,,1,,,16833 SQUAW VALLEY LANE,30.51184017,-97.74572808,,,,,
1995-007000 BP,R- 101 Single Family Houses,New,9908 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140805,,1,,LOT 8 BLK A CANYON MESA PHS 1,9908 SPICEWOOD MESA,30.41572579,-97.79064733,,,,,
1995-007000 DS,Res. Driveway & Sidewalk,New,9908 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140805,,,,LOT 8 BLK A CANYON MESA PHS 1,9908 SPICEWOOD MESA,30.41572579,-97.79064733,,,,,
1995-007000 EP,R- 101 Single Family Houses,New,9908 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140805,,1,,LOT 8 BLK A CANYON MESA PHS 1,9908 SPICEWOOD MESA,30.41572579,-97.79064733,,,,,
1995-007000 MP,R- 101 Single Family Houses,New,9908 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140805,,1,,LOT 8 BLK A CANYON MESA PHS 1,9908 SPICEWOOD MESA,30.41572579,-97.79064733,,,,,
1995-007000 PP,R- 101 Single Family Houses,New,9908 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,140805,,1,,LOT 8 BLK A CANYON MESA PHS 1,9908 SPICEWOOD MESA,30.41572579,-97.79064733,,,,,
1995-007006 BP,R- 101 Single Family Houses,New,10130 Planters Woods Drive          C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,134435,,1,,,10130 PLANTERS WOODS DRIVE,30.37523646,-97.84781409,,,,,
1995-007006 EP,R- 101 Single Family Houses,New,10130 Planters Woods Drive          C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,134435,,1,,,10130 PLANTERS WOODS DRIVE,30.37523646,-97.84781409,,,,,
1995-007006 MP,R- 101 Single Family Houses,New,10130 Planters Woods Drive          C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,134435,,1,,,10130 PLANTERS WOODS DRIVE,30.37523646,-97.84781409,,,,,
1995-007006 PP,R- 101 Single Family Houses,New,10130 Planters Woods Drive          C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,134435,,1,,,10130 PLANTERS WOODS DRIVE,30.37523646,-97.84781409,,,,,
1995-007014 BP,R- 101 Single Family Houses,New,9919 Spicewood Mesa                C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Prch&Cvrd Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,114975,,1,,LOT 33 BLK C CANYON MESA PHS 1,9919 SPICEWOOD MESA,30.41688031,-97.79075491,,,,,
1995-007014 DS,Res. Driveway & Sidewalk,New,9919 Spicewood Mesa                C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Prch&Cvrd Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,114975,,,,LOT 33 BLK C CANYON MESA PHS 1,9919 SPICEWOOD MESA,30.41688031,-97.79075491,,,,,
1995-007014 EP,R- 101 Single Family Houses,New,9919 Spicewood Mesa                C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Prch&Cvrd Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,114975,,1,,LOT 33 BLK C CANYON MESA PHS 1,9919 SPICEWOOD MESA,30.41688031,-97.79075491,,,,,
1995-007014 MP,R- 101 Single Family Houses,New,9919 Spicewood Mesa                C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Prch&Cvrd Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,114975,,1,,LOT 33 BLK C CANYON MESA PHS 1,9919 SPICEWOOD MESA,30.41688031,-97.79075491,,,,,
1995-007014 PP,R- 101 Single Family Houses,New,9919 Spicewood Mesa                C .00000,06/26/1995,1 Stry Resid Att Garage Cvrd Prch&Cvrd Patio,Final,,,,,,,,,,,,,,,,,,,,,,,,114975,,1,,LOT 33 BLK C CANYON MESA PHS 1,9919 SPICEWOOD MESA,30.41688031,-97.79075491,,,,,
1995-007019 BP,R- 101 Single Family Houses,New,9802 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,129500,,1,,LOT 4 BLK A CANYON MESA PHS 1,9802 SPICEWOOD MESA,30.41486869,-97.79097537,,,,,
1995-007019 DS,Res. Driveway & Sidewalk,New,9802 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,129500,,,,LOT 4 BLK A CANYON MESA PHS 1,9802 SPICEWOOD MESA,30.41486869,-97.79097537,,,,,
1995-007019 EP,R- 101 Single Family Houses,New,9802 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,129500,,1,,LOT 4 BLK A CANYON MESA PHS 1,9802 SPICEWOOD MESA,30.41486869,-97.79097537,,,,,
1995-007019 MP,R- 101 Single Family Houses,New,9802 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,129500,,1,,LOT 4 BLK A CANYON MESA PHS 1,9802 SPICEWOOD MESA,30.41486869,-97.79097537,,,,,
1995-007019 PP,R- 101 Single Family Houses,New,9802 Spicewood Mesa                C .00000,06/26/1995,2 Stry Resid Att Garage Cvrd Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,129500,,1,,LOT 4 BLK A CANYON MESA PHS 1,9802 SPICEWOOD MESA,30.41486869,-97.79097537,,,,,
1995-007022 BP,R- 101 Single Family Houses,New,10611 Pluchea Cove                  C .00000,06/26/1995,2 Stry Resid Att Garage Cvd Porch & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,182105,,1,,Lot: 10 Block: F Subdivision: SENNA HILLS SECTION 2,10611 PLUCHEA COVE,30.31096386,-97.89907375,,,,,
1995-007022 EP,R- 101 Single Family Houses,New,10611 Pluchea Cove                  C .00000,06/26/1995,2 Stry Resid Att Garage Cvd Porch & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,182105,,1,,Lot: 10 Block: F Subdivision: SENNA HILLS SECTION 2,10611 PLUCHEA COVE,30.31096386,-97.89907375,,,,,
1995-007022 MP,R- 101 Single Family Houses,New,10611 Pluchea Cove                  C .00000,06/26/1995,2 Stry Resid Att Garage Cvd Porch & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,182105,,1,,Lot: 10 Block: F Subdivision: SENNA HILLS SECTION 2,10611 PLUCHEA COVE,30.31096386,-97.89907375,,,,,
1995-007022 PP,R- 101 Single Family Houses,New,10611 Pluchea Cove                  C .00000,06/26/1995,2 Stry Resid Att Garage Cvd Porch & Deck,Final,,,,,,,,,,,,,,,,,,,,,,,,182105,,1,,Lot: 10 Block: F Subdivision: SENNA HILLS SECTION 2,10611 PLUCHEA COVE,30.31096386,-97.89907375,,,,,
1995-007054 EP,Residential ,Remodel,12403 Willow Wild Drive             C B00000,06/26/1995,Change Out Hvac - Ecsd Rebate Program,Final,,,,,,,,,,,,,,,,,,,,,,,,2100,,1,,,12403 WILLOW WILD DRIVE,30.40919684,-97.68541159,,,,,
1995-007054 MP,Residential ,Remodel,12403 Willow Wild Drive             C B00000,06/26/1995,Change Out Hvac - Ecsd Rebate Program,Final,,,,,,,,,,,,,,,,,,,,,,,,2100,,1,,,12403 WILLOW WILD DRIVE,30.40919684,-97.68541159,,,,,
1995-007055 EP,Commercial,Remodel,1075 Springdale Road               A  00000,06/26/1995,Install Vent Hood,Expired,,,,,,,,,,,,,,,,,,,,,,,,5300,,1,,LOT 3 BLK 1 PECAN VALLEY,1075 SPRINGDALE ROAD,30.27232173,-97.69077088,,,,,
1995-007055 MP,Commercial,Remodel,1075 Springdale Road               A  00000,06/26/1995,Install Vent Hood,Final,,,,,,,,,,,,,,,,,,,,,,,,5300,,1,,LOT 3 BLK 1 PECAN VALLEY,1075 SPRINGDALE ROAD,30.27232173,-97.69077088,,,,,
1995-007058 EP,Commercial,Remodel,1901 William Cannon Drive West     A  00123,06/26/1995,Hvac Changeout & Upgrade Electric Service,Final,,,,,,,,,,,TS DUNHILL LTD,,,,,,DALLAS,TX,75205 3433,,,,,500,,1,,LOT 2 TOWNE SQUARE CENTER,1901 WILLIAM CANNON DRIVE WEST,30.20188498,-97.80505887,,,,,
